Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
44;24/05/2009;10:21:40;28.3;WBGT Temp C;51.2;%RH C      ;32.5;TA Temp C  ;37.8;TG Temp C  ;24.3;WET Temp C ;21.2;DP Temp C  
45;24/05/2009;10:22:40;28.3;WBGT Temp C;53.8;%RH C      ;31.8;TA Temp C  ;38.1;TG Temp C  ;24.1;WET Temp C ;21.2;DP Temp C  
46;24/05/2009;10:23:40;28.2;WBGT Temp C;52.9;%RH C      ;31.8;TA Temp C  ;38.4;TG Temp C  ;23.9;WET Temp C ;20.9;DP Temp C  
47;24/05/2009;10:24:40;28.5;WBGT Temp C;52.9;%RH C      ;32.2;TA Temp C  ;38.5;TG Temp C  ;24.3;WET Temp C ;21.3;DP Temp C  
48;24/05/2009;10:25:40;28.5;WBGT Temp C;53.2;%RH C      ;32.1;TA Temp C  ;38.6;TG Temp C  ;24.2;WET Temp C ;21.3;DP Temp C  
49;24/05/2009;10:26:40;28.7;WBGT Temp C;53.5;%RH C      ;32.3;TA Temp C  ;38.7;TG Temp C  ;24.5;WET Temp C ;21.6;DP Temp C  
50;24/05/2009;10:27:40;28.2;WBGT Temp C;52.6;%RH C      ;31.9;TA Temp C  ;38.5;TG Temp C  ;23.9;WET Temp C ;20.9;DP Temp C  
51;24/05/2009;10:28:40;28.2;WBGT Temp C;55.3;%RH C      ;31.3;TA Temp C  ;38.1;TG Temp C  ;24;WET Temp C ;21.2;DP Temp C  
52;24/05/2009;10:29:40;28.2;WBGT Temp C;55.2;%RH C      ;31.5;TA Temp C  ;37.9;TG Temp C  ;24.1;WET Temp C ;21.4;DP Temp C  
53;24/05/2009;10:30:40;28.3;WBGT Temp C;53.7;%RH C      ;32;TA Temp C  ;37.9;TG Temp C  ;24.3;WET Temp C ;21.4;DP Temp C  
54;24/05/2009;10:31:40;28.3;WBGT Temp C;53.5;%RH C      ;32;TA Temp C  ;37.9;TG Temp C  ;24.2;WET Temp C ;21.3;DP Temp C  
55;24/05/2009;10:32:40;28.5;WBGT Temp C;53.1;%RH C      ;32.2;TA Temp C  ;38.5;TG Temp C  ;24.3;WET Temp C ;21.4;DP Temp C  
56;24/05/2009;10:33:40;28.7;WBGT Temp C;53;%RH C      ;32.2;TA Temp C  ;39.1;TG Temp C  ;24.3;WET Temp C ;21.4;DP Temp C  
57;24/05/2009;10:34:40;29.3;WBGT Temp C;52;%RH C      ;32.9;TA Temp C  ;40.1;TG Temp C  ;24.7;WET Temp C ;21.8;DP Temp C  
58;24/05/2009;10:35:40;29.2;WBGT Temp C;50.9;%RH C      ;32.6;TA Temp C  ;41;TG Temp C  ;24.2;WET Temp C ;21.1;DP Temp C  
59;24/05/2009;10:36:40;29.8;WBGT Temp C;52;%RH C      ;33.1;TA Temp C  ;41.4;TG Temp C  ;24.9;WET Temp C ;22;DP Temp C  
60;24/05/2009;10:37:40;29.4;WBGT Temp C;50.8;%RH C      ;32.7;TA Temp C  ;41.7;TG Temp C  ;24.2;WET Temp C ;21;DP Temp C  
61;24/05/2009;10:38:40;29.5;WBGT Temp C;51.3;%RH C      ;32.6;TA Temp C  ;41.6;TG Temp C  ;24.4;WET Temp C ;21.3;DP Temp C  
62;24/05/2009;10:39:40;29.4;WBGT Temp C;50.7;%RH C      ;32.5;TA Temp C  ;42;TG Temp C  ;24.1;WET Temp C ;21;DP Temp C  
63;24/05/2009;10:40:40;29.7;WBGT Temp C;49.6;%RH C      ;33.1;TA Temp C  ;41.9;TG Temp C  ;24.5;WET Temp C ;21.3;DP Temp C  
64;24/05/2009;10:41:40;30.1;WBGT Temp C;48.4;%RH C      ;33.8;TA Temp C  ;42.9;TG Temp C  ;24.7;WET Temp C ;21.4;DP Temp C  
65;24/05/2009;10:42:40;30.1;WBGT Temp C;50.9;%RH C      ;33.1;TA Temp C  ;42.9;TG Temp C  ;24.7;WET Temp C ;21.6;DP Temp C  
66;24/05/2009;10:43:40;29.9;WBGT Temp C;48.7;%RH C      ;33.2;TA Temp C  ;43.5;TG Temp C  ;24.2;WET Temp C ;20.9;DP Temp C  
67;24/05/2009;10:44:40;30.1;WBGT Temp C;49.7;%RH C      ;33.1;TA Temp C  ;43.6;TG Temp C  ;24.4;WET Temp C ;21.1;DP Temp C  
68;24/05/2009;10:45:40;30.5;WBGT Temp C;46.4;%RH C      ;34.3;TA Temp C  ;44.2;TG Temp C  ;24.7;WET Temp C ;21.2;DP Temp C  
69;24/05/2009;10:46:40;30.7;WBGT Temp C;47.1;%RH C      ;34.1;TA Temp C  ;44.6;TG Temp C  ;24.8;WET Temp C ;21.3;DP Temp C  
70;24/05/2009;10:47:40;30.5;WBGT Temp C;45;%RH C      ;34.5;TA Temp C  ;44.9;TG Temp C  ;24.4;WET Temp C ;20.7;DP Temp C  
71;24/05/2009;10:48:40;30.6;WBGT Temp C;47.3;%RH C      ;34;TA Temp C  ;44.6;TG Temp C  ;24.7;WET Temp C ;21.2;DP Temp C  
72;24/05/2009;10:49:40;30.3;WBGT Temp C;43.1;%RH C      ;34.5;TA Temp C  ;44.7;TG Temp C  ;24.2;WET Temp C ;20.3;DP Temp C  
73;24/05/2009;10:50:40;30.4;WBGT Temp C;43.2;%RH C      ;34.8;TA Temp C  ;44.4;TG Temp C  ;24.4;WET Temp C ;20.5;DP Temp C  
74;24/05/2009;10:51:40;30.4;WBGT Temp C;42.6;%RH C      ;35.2;TA Temp C  ;44.1;TG Temp C  ;24.6;WET Temp C ;20.6;DP Temp C  
75;24/05/2009;10:52:40;30.3;WBGT Temp C;43.7;%RH C      ;34.7;TA Temp C  ;44.2;TG Temp C  ;24.4;WET Temp C ;20.5;DP Temp C  
76;24/05/2009;10:53:40;30.5;WBGT Temp C;46.3;%RH C      ;34.3;TA Temp C  ;43.9;TG Temp C  ;24.8;WET Temp C ;21.2;DP Temp C  
77;24/05/2009;10:54:40;30.2;WBGT Temp C;45.3;%RH C      ;34.4;TA Temp C  ;43.6;TG Temp C  ;24.5;WET Temp C ;20.8;DP Temp C  
78;24/05/2009;10:55:40;30.4;WBGT Temp C;44.6;%RH C      ;34.8;TA Temp C  ;43.9;TG Temp C  ;24.7;WET Temp C ;21;DP Temp C  
79;24/05/2009;10:56:40;30.3;WBGT Temp C;46.7;%RH C      ;34;TA Temp C  ;43.8;TG Temp C  ;24.6;WET Temp C ;21.1;DP Temp C  
80;24/05/2009;10:57:40;30.6;WBGT Temp C;46.2;%RH C      ;34.7;TA Temp C  ;43.9;TG Temp C  ;25;WET Temp C ;21.5;DP Temp C  
81;24/05/2009;10:58:40;30.5;WBGT Temp C;45.8;%RH C      ;34.5;TA Temp C  ;44.6;TG Temp C  ;24.5;WET Temp C ;20.9;DP Temp C  
82;24/05/2009;10:59:40;31.1;WBGT Temp C;45;%RH C      ;35.2;TA Temp C  ;45;TG Temp C  ;25.2;WET Temp C ;21.6;DP Temp C  
83;24/05/2009;11:00:40;31.2;WBGT Temp C;43.8;%RH C      ;35.7;TA Temp C  ;45.2;TG Temp C  ;25.2;WET Temp C ;21.4;DP Temp C  
84;24/05/2009;11:01:40;30.9;WBGT Temp C;43.8;%RH C      ;35.5;TA Temp C  ;44.7;TG Temp C  ;25;WET Temp C ;21.2;DP Temp C  
85;24/05/2009;11:02:40;30.4;WBGT Temp C;45.1;%RH C      ;34.8;TA Temp C  ;43.3;TG Temp C  ;24.8;WET Temp C ;21.2;DP Temp C  
86;24/05/2009;11:03:40;30.3;WBGT Temp C;45.1;%RH C      ;35.1;TA Temp C  ;42.7;TG Temp C  ;25.1;WET Temp C ;21.4;DP Temp C  
87;24/05/2009;11:04:40;30.8;WBGT Temp C;44.6;%RH C      ;35.6;TA Temp C  ;43.4;TG Temp C  ;25.5;WET Temp C ;21.8;DP Temp C  
88;24/05/2009;11:05:40;30.4;WBGT Temp C;41.3;%RH C      ;35.9;TA Temp C  ;43.9;TG Temp C  ;24.7;WET Temp C ;20.6;DP Temp C  
89;24/05/2009;11:06:40;30.3;WBGT Temp C;41.7;%RH C      ;35.5;TA Temp C  ;43.7;TG Temp C  ;24.6;WET Temp C ;20.5;DP Temp C  
90;24/05/2009;11:07:40;30.4;WBGT Temp C;40.7;%RH C      ;35.8;TA Temp C  ;44.4;TG Temp C  ;24.5;WET Temp C ;20.2;DP Temp C  
91;24/05/2009;11:08:40;31.2;WBGT Temp C;39.4;%RH C      ;36.9;TA Temp C  ;45.4;TG Temp C  ;25.2;WET Temp C ;20.9;DP Temp C  
92;24/05/2009;11:09:40;31.4;WBGT Temp C;38;%RH C      ;37.4;TA Temp C  ;45.9;TG Temp C  ;25.2;WET Temp C ;20.7;DP Temp C  
93;24/05/2009;11:10:40;32;WBGT Temp C;38.5;%RH C      ;37.9;TA Temp C  ;46.6;TG Temp C  ;25.8;WET Temp C ;21.4;DP Temp C  
94;24/05/2009;11:11:40;32.9;WBGT Temp C;33.5;%RH C      ;40.8;TA Temp C  ;47.8;TG Temp C  ;26.6;WET Temp C ;21.7;DP Temp C  
95;24/05/2009;11:12:40;32;WBGT Temp C;34.8;%RH C      ;38.8;TA Temp C  ;47.7;TG Temp C  ;25.3;WET Temp C ;20.3;DP Temp C  
96;24/05/2009;11:13:40;32.4;WBGT Temp C;35.6;%RH C      ;39.3;TA Temp C  ;47.6;TG Temp C  ;25.9;WET Temp C ;21.2;DP Temp C  
97;24/05/2009;11:14:40;32;WBGT Temp C;36.8;%RH C      ;38.3;TA Temp C  ;47.1;TG Temp C  ;25.6;WET Temp C ;21;DP Temp C  
98;24/05/2009;11:15:40;31.3;WBGT Temp C;41.7;%RH C      ;36.3;TA Temp C  ;45.7;TG Temp C  ;25.2;WET Temp C ;21.2;DP Temp C  
99;24/05/2009;11:16:40;30.9;WBGT Temp C;39.9;%RH C      ;36.6;TA Temp C  ;44.6;TG Temp C  ;25.1;WET Temp C ;20.8;DP Temp C  
100;24/05/2009;11:17:40;30.9;WBGT Temp C;39.1;%RH C      ;37.2;TA Temp C  ;44.4;TG Temp C  ;25.2;WET Temp C ;20.9;DP Temp C  
101;24/05/2009;11:18:40;30.4;WBGT Temp C;40.5;%RH C      ;36.2;TA Temp C  ;43.5;TG Temp C  ;24.8;WET Temp C ;20.6;DP Temp C  
102;24/05/2009;11:19:40;30.2;WBGT Temp C;41.3;%RH C      ;35.9;TA Temp C  ;43.2;TG Temp C  ;24.7;WET Temp C ;20.6;DP Temp C  
103;24/05/2009;11:20:40;30.6;WBGT Temp C;38.3;%RH C      ;36.9;TA Temp C  ;44.6;TG Temp C  ;24.7;WET Temp C ;20.1;DP Temp C  
104;24/05/2009;11:21:40;31;WBGT Temp C;39.1;%RH C      ;37;TA Temp C  ;44.8;TG Temp C  ;25.2;WET Temp C ;20.9;DP Temp C  
105;24/05/2009;11:22:40;31.2;WBGT Temp C;39.3;%RH C      ;36.9;TA Temp C  ;45.4;TG Temp C  ;25.2;WET Temp C ;20.9;DP Temp C  
106;24/05/2009;11:23:40;31.8;WBGT Temp C;34.9;%RH C      ;39;TA Temp C  ;46.7;TG Temp C  ;25.5;WET Temp C ;20.6;DP Temp C  
107;24/05/2009;11:24:40;31.9;WBGT Temp C;36.1;%RH C      ;38.5;TA Temp C  ;47.4;TG Temp C  ;25.3;WET Temp C ;20.6;DP Temp C  
108;24/05/2009;11:25:40;31.6;WBGT Temp C;37.6;%RH C      ;37.6;TA Temp C  ;46.6;TG Temp C  ;25.3;WET Temp C ;20.7;DP Temp C  
109;24/05/2009;11:26:40;31.1;WBGT Temp C;37.2;%RH C      ;37.6;TA Temp C  ;45.9;TG Temp C  ;24.8;WET Temp C ;20.2;DP Temp C  
110;24/05/2009;11:27:40;31.6;WBGT Temp C;35.5;%RH C      ;38.6;TA Temp C  ;45.9;TG Temp C  ;25.5;WET Temp C ;20.7;DP Temp C  
111;24/05/2009;11:28:40;31.4;WBGT Temp C;37.2;%RH C      ;37.6;TA Temp C  ;46.4;TG Temp C  ;25.1;WET Temp C ;20.4;DP Temp C  
112;24/05/2009;11:29:40;31.4;WBGT Temp C;35.1;%RH C      ;38.2;TA Temp C  ;46.4;TG Temp C  ;25.1;WET Temp C ;20.2;DP Temp C  
113;24/05/2009;11:30:40;32.1;WBGT Temp C;33.4;%RH C      ;39.9;TA Temp C  ;46.8;TG Temp C  ;25.9;WET Temp C ;20.8;DP Temp C  
114;24/05/2009;11:31:40;31.6;WBGT Temp C;34.5;%RH C      ;38.8;TA Temp C  ;47;TG Temp C  ;25.1;WET Temp C ;20;DP Temp C  
115;24/05/2009;11:32:40;31.4;WBGT Temp C;37.5;%RH C      ;37.8;TA Temp C  ;45.6;TG Temp C  ;25.4;WET Temp C ;20.8;DP Temp C  
116;24/05/2009;11:33:40;31.5;WBGT Temp C;37.7;%RH C      ;37.8;TA Temp C  ;45.8;TG Temp C  ;25.4;WET Temp C ;20.8;DP Temp C  
117;24/05/2009;11:34:40;31.2;WBGT Temp C;39.3;%RH C      ;36.9;TA Temp C  ;45.6;TG Temp C  ;25.1;WET Temp C ;20.7;DP Temp C  
118;24/05/2009;11:35:40;31.1;WBGT Temp C;39.6;%RH C      ;36.4;TA Temp C  ;45.8;TG Temp C  ;24.8;WET Temp C ;20.5;DP Temp C  
119;24/05/2009;11:36:40;31.2;WBGT Temp C;40.2;%RH C      ;36.1;TA Temp C  ;46.5;TG Temp C  ;24.7;WET Temp C ;20.6;DP Temp C  
120;24/05/2009;11:37:40;31.6;WBGT Temp C;37;%RH C      ;37.5;TA Temp C  ;47.5;TG Temp C  ;24.9;WET Temp C ;20.4;DP Temp C  
121;24/05/2009;11:38:40;32.6;WBGT Temp C;34.6;%RH C      ;39.2;TA Temp C  ;48.8;TG Temp C  ;25.7;WET Temp C ;20.8;DP Temp C  
122;24/05/2009;11:39:40;32.4;WBGT Temp C;36.7;%RH C      ;38.2;TA Temp C  ;48.8;TG Temp C  ;25.5;WET Temp C ;20.8;DP Temp C  
123;24/05/2009;11:40:40;31.9;WBGT Temp C;36.5;%RH C      ;37.6;TA Temp C  ;47.9;TG Temp C  ;25.1;WET Temp C ;20.4;DP Temp C  
124;24/05/2009;11:41:40;31;WBGT Temp C;38.3;%RH C      ;36.5;TA Temp C  ;46.1;TG Temp C  ;24.7;WET Temp C ;20.1;DP Temp C  
125;24/05/2009;11:42:40;31.4;WBGT Temp C;34.6;%RH C      ;38.7;TA Temp C  ;45.9;TG Temp C  ;25.2;WET Temp C ;20.3;DP Temp C  
126;24/05/2009;11:43:40;31.5;WBGT Temp C;35.5;%RH C      ;38.1;TA Temp C  ;47;TG Temp C  ;24.9;WET Temp C ;20;DP Temp C  
127;24/05/2009;11:44:40;32.1;WBGT Temp C;32.6;%RH C      ;39.5;TA Temp C  ;48.5;TG Temp C  ;25.3;WET Temp C ;20;DP Temp C  
128;24/05/2009;11:45:40;32.8;WBGT Temp C;34.9;%RH C      ;39.3;TA Temp C  ;49.6;TG Temp C  ;25.7;WET Temp C ;20.8;DP Temp C  
129;24/05/2009;11:46:40;32.6;WBGT Temp C;33.8;%RH C      ;39.5;TA Temp C  ;49.3;TG Temp C  ;25.5;WET Temp C ;20.3;DP Temp C  
130;24/05/2009;11:47:40;32.5;WBGT Temp C;36.1;%RH C      ;38.7;TA Temp C  ;48.9;TG Temp C  ;25.6;WET Temp C ;20.9;DP Temp C  
131;24/05/2009;11:48:40;32.3;WBGT Temp C;35.3;%RH C      ;38.6;TA Temp C  ;48.7;TG Temp C  ;25.5;WET Temp C ;20.6;DP Temp C  
132;24/05/2009;11:49:40;31.9;WBGT Temp C;35.8;%RH C      ;37.7;TA Temp C  ;48.5;TG Temp C  ;24.9;WET Temp C ;20;DP Temp C  
133;24/05/2009;11:50:40;32.3;WBGT Temp C;34;%RH C      ;39;TA Temp C  ;48.9;TG Temp C  ;25.2;WET Temp C ;20.1;DP Temp C  
134;24/05/2009;11:51:40;32.1;WBGT Temp C;37.4;%RH C      ;37.7;TA Temp C  ;47.9;TG Temp C  ;25.3;WET Temp C ;20.7;DP Temp C  
135;24/05/2009;11:52:40;32.6;WBGT Temp C;38.2;%RH C      ;38.4;TA Temp C  ;48.1;TG Temp C  ;26.1;WET Temp C ;21.8;DP Temp C  
136;24/05/2009;11:53:40;31.9;WBGT Temp C;36.6;%RH C      ;37.9;TA Temp C  ;47.6;TG Temp C  ;25.2;WET Temp C ;20.5;DP Temp C  
137;24/05/2009;11:54:40;31.8;WBGT Temp C;37.7;%RH C      ;37.9;TA Temp C  ;46.7;TG Temp C  ;25.4;WET Temp C ;20.9;DP Temp C  
138;24/05/2009;11:55:40;31.1;WBGT Temp C;37.2;%RH C      ;37.1;TA Temp C  ;46.5;TG Temp C  ;24.5;WET Temp C ;19.7;DP Temp C  
139;24/05/2009;11:56:40;31.2;WBGT Temp C;39.9;%RH C      ;36.4;TA Temp C  ;45.8;TG Temp C  ;25;WET Temp C ;20.7;DP Temp C  
140;24/05/2009;11:57:40;31.5;WBGT Temp C;37.6;%RH C      ;37.5;TA Temp C  ;46;TG Temp C  ;25.3;WET Temp C ;20.7;DP Temp C  
141;24/05/2009;11:58:40;31.7;WBGT Temp C;36.1;%RH C      ;38.1;TA Temp C  ;46.9;TG Temp C  ;25.3;WET Temp C ;20.6;DP Temp C  
142;24/05/2009;11:59:40;31.5;WBGT Temp C;35.2;%RH C      ;38.5;TA Temp C  ;46.4;TG Temp C  ;25.2;WET Temp C ;20.3;DP Temp C  
143;24/05/2009;12:00:40;31.4;WBGT Temp C;37;%RH C      ;37.8;TA Temp C  ;45.7;TG Temp C  ;25.3;WET Temp C ;20.6;DP Temp C  
144;24/05/2009;12:01:40;30.6;WBGT Temp C;37.3;%RH C      ;36.8;TA Temp C  ;44.9;TG Temp C  ;24.5;WET Temp C ;19.8;DP Temp C  
145;24/05/2009;12:02:40;30;WBGT Temp C;37.3;%RH C      ;36.5;TA Temp C  ;43.6;TG Temp C  ;24.3;WET Temp C ;19.5;DP Temp C  
146;24/05/2009;12:03:40;30.2;WBGT Temp C;35.7;%RH C      ;37.5;TA Temp C  ;42.8;TG Temp C  ;24.8;WET Temp C ;19.9;DP Temp C  
147;24/05/2009;12:04:40;30.8;WBGT Temp C;34.1;%RH C      ;39;TA Temp C  ;43.4;TG Temp C  ;25.4;WET Temp C ;20.4;DP Temp C  
148;24/05/2009;12:05:40;30.7;WBGT Temp C;34.8;%RH C      ;38.2;TA Temp C  ;44;TG Temp C  ;25;WET Temp C ;20;DP Temp C  
149;24/05/2009;12:06:40;30.3;WBGT Temp C;36.5;%RH C      ;37.1;TA Temp C  ;44.2;TG Temp C  ;24.4;WET Temp C ;19.5;DP Temp C  
150;24/05/2009;12:07:40;30.6;WBGT Temp C;37;%RH C      ;37.4;TA Temp C  ;44.6;TG Temp C  ;24.9;WET Temp C ;20.3;DP Temp C  
151;24/05/2009;12:08:40;30.7;WBGT Temp C;35.1;%RH C      ;37.6;TA Temp C  ;45.2;TG Temp C  ;24.5;WET Temp C ;19.4;DP Temp C  
152;24/05/2009;12:09:40;30.4;WBGT Temp C;35.1;%RH C      ;37.2;TA Temp C  ;45;TG Temp C  ;24.2;WET Temp C ;19.1;DP Temp C  
153;24/05/2009;12:10:40;30.2;WBGT Temp C;35.2;%RH C      ;37.1;TA Temp C  ;44.5;TG Temp C  ;24.2;WET Temp C ;19.1;DP Temp C  
154;24/05/2009;12:11:40;30.2;WBGT Temp C;36;%RH C      ;37;TA Temp C  ;43.8;TG Temp C  ;24.3;WET Temp C ;19.4;DP Temp C  
155;24/05/2009;12:12:40;30;WBGT Temp C;36.4;%RH C      ;36.7;TA Temp C  ;43.7;TG Temp C  ;24.2;WET Temp C ;19.3;DP Temp C  
156;24/05/2009;12:13:40;30;WBGT Temp C;36.8;%RH C      ;36.8;TA Temp C  ;43.1;TG Temp C  ;24.4;WET Temp C ;19.7;DP Temp C  
157;24/05/2009;12:14:40;29.5;WBGT Temp C;38.4;%RH C      ;35.7;TA Temp C  ;42.4;TG Temp C  ;24;WET Temp C ;19.4;DP Temp C  
