Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
62;24/05/2008;10:31:10;27.4;WBGT Temp C;54.2;%RH C      ;30.9;TA Temp C  ;36.8;TG Temp C  ;23.4;WET Temp C ;20.5;DP Temp C  
63;24/05/2008;10:32:10;27.4;WBGT Temp C;55.1;%RH C      ;30.8;TA Temp C  ;36.5;TG Temp C  ;23.6;WET Temp C ;20.8;DP Temp C  
64;24/05/2008;10:33:10;27.4;WBGT Temp C;54;%RH C      ;31.1;TA Temp C  ;36.8;TG Temp C  ;23.5;WET Temp C ;20.6;DP Temp C  
65;24/05/2008;10:34:10;27.9;WBGT Temp C;53.2;%RH C      ;31.5;TA Temp C  ;37.5;TG Temp C  ;23.8;WET Temp C ;20.9;DP Temp C  
66;24/05/2008;10:35:10;28.4;WBGT Temp C;50.8;%RH C      ;32.5;TA Temp C  ;38.5;TG Temp C  ;24.2;WET Temp C ;21;DP Temp C  
67;24/05/2008;10:36:10;28.6;WBGT Temp C;50.1;%RH C      ;32.4;TA Temp C  ;39.8;TG Temp C  ;23.9;WET Temp C ;20.6;DP Temp C  
68;24/05/2008;10:37:10;29;WBGT Temp C;51.5;%RH C      ;32.5;TA Temp C  ;40.1;TG Temp C  ;24.3;WET Temp C ;21.2;DP Temp C  
69;24/05/2008;10:38:10;28.8;WBGT Temp C;50.4;%RH C      ;32.3;TA Temp C  ;40.5;TG Temp C  ;23.8;WET Temp C ;20.6;DP Temp C  
70;24/05/2008;10:39:10;28.5;WBGT Temp C;52.2;%RH C      ;31.6;TA Temp C  ;40;TG Temp C  ;23.7;WET Temp C ;20.6;DP Temp C  
71;24/05/2008;10:40:10;28.8;WBGT Temp C;50.8;%RH C      ;32.4;TA Temp C  ;39.9;TG Temp C  ;24.1;WET Temp C ;20.9;DP Temp C  
72;24/05/2008;10:41:10;28.9;WBGT Temp C;49.4;%RH C      ;32.4;TA Temp C  ;40.6;TG Temp C  ;23.9;WET Temp C ;20.6;DP Temp C  
73;24/05/2008;10:42:10;29.1;WBGT Temp C;48.9;%RH C      ;32.8;TA Temp C  ;41.1;TG Temp C  ;24;WET Temp C ;20.7;DP Temp C  
74;24/05/2008;10:43:10;28.6;WBGT Temp C;49.2;%RH C      ;32.2;TA Temp C  ;40.6;TG Temp C  ;23.5;WET Temp C ;20.1;DP Temp C  
75;24/05/2008;10:44:10;29;WBGT Temp C;47.7;%RH C      ;33.2;TA Temp C  ;40.7;TG Temp C  ;24.1;WET Temp C ;20.6;DP Temp C  
76;24/05/2008;10:45:10;29;WBGT Temp C;47.6;%RH C      ;32.9;TA Temp C  ;41.4;TG Temp C  ;23.8;WET Temp C ;20.3;DP Temp C  
77;24/05/2008;10:46:10;29.3;WBGT Temp C;46.5;%RH C      ;33.3;TA Temp C  ;42;TG Temp C  ;23.9;WET Temp C ;20.2;DP Temp C  
78;24/05/2008;10:47:10;29.4;WBGT Temp C;47.2;%RH C      ;33.2;TA Temp C  ;42;TG Temp C  ;24;WET Temp C ;20.5;DP Temp C  
79;24/05/2008;10:48:10;29.6;WBGT Temp C;46.1;%RH C      ;33.6;TA Temp C  ;42.8;TG Temp C  ;24.1;WET Temp C ;20.4;DP Temp C  
80;24/05/2008;10:49:10;29.6;WBGT Temp C;47.7;%RH C      ;33;TA Temp C  ;43.2;TG Temp C  ;23.9;WET Temp C ;20.4;DP Temp C  
81;24/05/2008;10:50:10;30.3;WBGT Temp C;43.6;%RH C      ;34.7;TA Temp C  ;44.1;TG Temp C  ;24.4;WET Temp C ;20.5;DP Temp C  
82;24/05/2008;10:51:10;30.3;WBGT Temp C;44.4;%RH C      ;34.2;TA Temp C  ;45;TG Temp C  ;24.1;WET Temp C ;20.2;DP Temp C  
83;24/05/2008;10:52:10;30;WBGT Temp C;45.7;%RH C      ;33.6;TA Temp C  ;44.3;TG Temp C  ;24;WET Temp C ;20.3;DP Temp C  
84;24/05/2008;10:53:10;30.2;WBGT Temp C;45.5;%RH C      ;34;TA Temp C  ;44.2;TG Temp C  ;24.2;WET Temp C ;20.5;DP Temp C  
85;24/05/2008;10:54:10;30.3;WBGT Temp C;44.1;%RH C      ;34.6;TA Temp C  ;44.3;TG Temp C  ;24.4;WET Temp C ;20.5;DP Temp C  
86;24/05/2008;10:55:10;30.2;WBGT Temp C;45.4;%RH C      ;34;TA Temp C  ;44.3;TG Temp C  ;24.2;WET Temp C ;20.5;DP Temp C  
87;24/05/2008;10:56:10;30.1;WBGT Temp C;45.4;%RH C      ;33.9;TA Temp C  ;43.9;TG Temp C  ;24.2;WET Temp C ;20.5;DP Temp C  
88;24/05/2008;10:57:10;29.9;WBGT Temp C;45.2;%RH C      ;33.9;TA Temp C  ;43.7;TG Temp C  ;24;WET Temp C ;20.2;DP Temp C  
89;24/05/2008;10:58:10;30.4;WBGT Temp C;43.8;%RH C      ;34.8;TA Temp C  ;43.8;TG Temp C  ;24.7;WET Temp C ;20.9;DP Temp C  
90;24/05/2008;10:59:10;31.3;WBGT Temp C;37.6;%RH C      ;37.7;TA Temp C  ;45.6;TG Temp C  ;25.4;WET Temp C ;20.9;DP Temp C  
91;24/05/2008;11:00:10;31.6;WBGT Temp C;35.3;%RH C      ;38.3;TA Temp C  ;47.3;TG Temp C  ;25;WET Temp C ;20;DP Temp C  
92;24/05/2008;11:01:10;30.6;WBGT Temp C;42;%RH C      ;34.7;TA Temp C  ;46.4;TG Temp C  ;23.9;WET Temp C ;19.7;DP Temp C  
93;24/05/2008;11:02:10;30.3;WBGT Temp C;43.4;%RH C      ;34.6;TA Temp C  ;44.5;TG Temp C  ;24.2;WET Temp C ;20.3;DP Temp C  
94;24/05/2008;11:03:10;29.9;WBGT Temp C;44.7;%RH C      ;33.7;TA Temp C  ;43.9;TG Temp C  ;23.9;WET Temp C ;20;DP Temp C  
95;24/05/2008;11:04:10;30.5;WBGT Temp C;40.8;%RH C      ;35.6;TA Temp C  ;44.8;TG Temp C  ;24.5;WET Temp C ;20.3;DP Temp C  
96;24/05/2008;11:05:10;30.4;WBGT Temp C;40.7;%RH C      ;35.2;TA Temp C  ;45.4;TG Temp C  ;24.1;WET Temp C ;19.8;DP Temp C  
97;24/05/2008;11:06:10;30.1;WBGT Temp C;42.3;%RH C      ;34.2;TA Temp C  ;45;TG Temp C  ;23.7;WET Temp C ;19.6;DP Temp C  
98;24/05/2008;11:07:10;30.8;WBGT Temp C;38.4;%RH C      ;36.3;TA Temp C  ;45.9;TG Temp C  ;24.4;WET Temp C ;19.8;DP Temp C  
99;24/05/2008;11:08:10;31.9;WBGT Temp C;34.2;%RH C      ;39;TA Temp C  ;47.1;TG Temp C  ;25.4;WET Temp C ;20.4;DP Temp C  
100;24/05/2008;11:09:10;30.9;WBGT Temp C;39.8;%RH C      ;36.2;TA Temp C  ;46.5;TG Temp C  ;24.3;WET Temp C ;20;DP Temp C  
101;24/05/2008;11:10:10;30.3;WBGT Temp C;43.2;%RH C      ;34.5;TA Temp C  ;45;TG Temp C  ;24.1;WET Temp C ;20.1;DP Temp C  
102;24/05/2008;11:11:10;30;WBGT Temp C;43.7;%RH C      ;34.2;TA Temp C  ;43.9;TG Temp C  ;24.1;WET Temp C ;20.1;DP Temp C  
103;24/05/2008;11:12:10;30;WBGT Temp C;42.2;%RH C      ;34.8;TA Temp C  ;44;TG Temp C  ;24.1;WET Temp C ;20;DP Temp C  
104;24/05/2008;11:13:10;30.2;WBGT Temp C;41.9;%RH C      ;35.1;TA Temp C  ;44.1;TG Temp C  ;24.3;WET Temp C ;20.2;DP Temp C  
105;24/05/2008;11:14:10;29.9;WBGT Temp C;43.4;%RH C      ;34.2;TA Temp C  ;44;TG Temp C  ;23.9;WET Temp C ;19.9;DP Temp C  
106;24/05/2008;11:15:10;29.9;WBGT Temp C;44.6;%RH C      ;34.1;TA Temp C  ;43.2;TG Temp C  ;24.2;WET Temp C ;20.4;DP Temp C  
107;24/05/2008;11:16:10;29.9;WBGT Temp C;41.8;%RH C      ;35;TA Temp C  ;43;TG Temp C  ;24.3;WET Temp C ;20.1;DP Temp C  
108;24/05/2008;11:17:10;30.2;WBGT Temp C;39.6;%RH C      ;36.3;TA Temp C  ;43;TG Temp C  ;24.8;WET Temp C ;20.4;DP Temp C  
109;24/05/2008;11:18:10;29.8;WBGT Temp C;41.6;%RH C      ;35;TA Temp C  ;43.1;TG Temp C  ;24.1;WET Temp C ;19.9;DP Temp C  
110;24/05/2008;11:19:10;30.1;WBGT Temp C;40.7;%RH C      ;35.8;TA Temp C  ;43;TG Temp C  ;24.7;WET Temp C ;20.5;DP Temp C  
111;24/05/2008;11:20:10;31.3;WBGT Temp C;35.1;%RH C      ;38.5;TA Temp C  ;45.6;TG Temp C  ;25.2;WET Temp C ;20.3;DP Temp C  
112;24/05/2008;11:21:10;31.1;WBGT Temp C;38.4;%RH C      ;36.5;TA Temp C  ;46.6;TG Temp C  ;24.5;WET Temp C ;19.9;DP Temp C  
113;24/05/2008;11:22:10;30.8;WBGT Temp C;40.4;%RH C      ;35.5;TA Temp C  ;46.4;TG Temp C  ;24.2;WET Temp C ;19.8;DP Temp C  
114;24/05/2008;11:23:10;30.6;WBGT Temp C;41.8;%RH C      ;35.1;TA Temp C  ;45.5;TG Temp C  ;24.3;WET Temp C ;20.2;DP Temp C  
115;24/05/2008;11:24:10;30.8;WBGT Temp C;39.1;%RH C      ;36.4;TA Temp C  ;45.3;TG Temp C  ;24.6;WET Temp C ;20.2;DP Temp C  
116;24/05/2008;11:25:10;30.8;WBGT Temp C;38.6;%RH C      ;36.2;TA Temp C  ;45.9;TG Temp C  ;24.4;WET Temp C ;19.8;DP Temp C  
117;24/05/2008;11:26:10;31.7;WBGT Temp C;34.2;%RH C      ;38.8;TA Temp C  ;46.7;TG Temp C  ;25.4;WET Temp C ;20.4;DP Temp C  
118;24/05/2008;11:27:10;32.1;WBGT Temp C;32.3;%RH C      ;40;TA Temp C  ;47.1;TG Temp C  ;25.8;WET Temp C ;20.5;DP Temp C  
119;24/05/2008;11:28:10;32.6;WBGT Temp C;25.5;%RH C      ;44;TA Temp C  ;47.3;TG Temp C  ;26.3;WET Temp C ;19.9;DP Temp C  
120;24/05/2008;11:29:10;32.8;WBGT Temp C;24.7;%RH C      ;44.4;TA Temp C  ;48.2;TG Temp C  ;26.2;WET Temp C ;19.6;DP Temp C  
121;24/05/2008;11:30:10;32.8;WBGT Temp C;25.9;%RH C      ;43.7;TA Temp C  ;48.2;TG Temp C  ;26.3;WET Temp C ;20;DP Temp C  
122;24/05/2008;11:31:10;33.2;WBGT Temp C;23.6;%RH C      ;45.4;TA Temp C  ;48.6;TG Temp C  ;26.7;WET Temp C ;19.9;DP Temp C  
123;24/05/2008;11:32:10;32.5;WBGT Temp C;26.4;%RH C      ;42.9;TA Temp C  ;49.4;TG Temp C  ;25.3;WET Temp C ;18.8;DP Temp C  
124;24/05/2008;11:33:10;31.7;WBGT Temp C;34.6;%RH C      ;37.9;TA Temp C  ;48.1;TG Temp C  ;24.7;WET Temp C ;19.6;DP Temp C  
125;24/05/2008;11:34:10;32.5;WBGT Temp C;28.3;%RH C      ;41.8;TA Temp C  ;48.6;TG Temp C  ;25.7;WET Temp C ;19.7;DP Temp C  
126;24/05/2008;11:35:10;31.8;WBGT Temp C;35;%RH C      ;37.8;TA Temp C  ;48.5;TG Temp C  ;24.7;WET Temp C ;19.6;DP Temp C  
127;24/05/2008;11:36:10;31.2;WBGT Temp C;38;%RH C      ;36.4;TA Temp C  ;47.1;TG Temp C  ;24.4;WET Temp C ;19.7;DP Temp C  
128;24/05/2008;11:37:10;30.8;WBGT Temp C;39.2;%RH C      ;35.9;TA Temp C  ;45.9;TG Temp C  ;24.4;WET Temp C ;20;DP Temp C  
129;24/05/2008;11:38:10;30.6;WBGT Temp C;39.2;%RH C      ;35.8;TA Temp C  ;45.6;TG Temp C  ;24.3;WET Temp C ;19.8;DP Temp C  
130;24/05/2008;11:39:10;31.3;WBGT Temp C;35;%RH C      ;37.8;TA Temp C  ;46.6;TG Temp C  ;24.9;WET Temp C ;19.9;DP Temp C  
131;24/05/2008;11:40:10;32.1;WBGT Temp C;33;%RH C      ;39.1;TA Temp C  ;49.1;TG Temp C  ;24.9;WET Temp C ;19.6;DP Temp C  
132;24/05/2008;11:41:10;31.4;WBGT Temp C;37.1;%RH C      ;36.6;TA Temp C  ;48.1;TG Temp C  ;24.3;WET Temp C ;19.5;DP Temp C  
133;24/05/2008;11:42:10;31.3;WBGT Temp C;38;%RH C      ;36.6;TA Temp C  ;47;TG Temp C  ;24.7;WET Temp C ;20.2;DP Temp C  
134;24/05/2008;11:43:10;32.7;WBGT Temp C;30.6;%RH C      ;40.9;TA Temp C  ;49;TG Temp C  ;25.8;WET Temp C ;20.3;DP Temp C  
135;24/05/2008;11:44:10;32.4;WBGT Temp C;33.4;%RH C      ;38.9;TA Temp C  ;49.5;TG Temp C  ;25.1;WET Temp C ;19.9;DP Temp C  
136;24/05/2008;11:45:10;31.3;WBGT Temp C;37.2;%RH C      ;36.3;TA Temp C  ;48.1;TG Temp C  ;24.2;WET Temp C ;19.4;DP Temp C  
137;24/05/2008;11:46:10;31;WBGT Temp C;37.6;%RH C      ;36.2;TA Temp C  ;46.9;TG Temp C  ;24.2;WET Temp C ;19.5;DP Temp C  
138;24/05/2008;11:47:10;31.3;WBGT Temp C;34.5;%RH C      ;37.6;TA Temp C  ;47.3;TG Temp C  ;24.5;WET Temp C ;19.3;DP Temp C  
139;24/05/2008;11:48:10;31.8;WBGT Temp C;31.1;%RH C      ;39.5;TA Temp C  ;48.4;TG Temp C  ;24.7;WET Temp C ;19;DP Temp C  
140;24/05/2008;11:49:10;31.1;WBGT Temp C;36.7;%RH C      ;36.3;TA Temp C  ;47.9;TG Temp C  ;23.9;WET Temp C ;19;DP Temp C  
141;24/05/2008;11:50:10;31.5;WBGT Temp C;35.6;%RH C      ;37.4;TA Temp C  ;47.3;TG Temp C  ;24.9;WET Temp C ;20;DP Temp C  
142;24/05/2008;11:51:10;32;WBGT Temp C;30.5;%RH C      ;39.7;TA Temp C  ;49.3;TG Temp C  ;24.7;WET Temp C ;18.9;DP Temp C  
143;24/05/2008;11:52:10;31.5;WBGT Temp C;36.7;%RH C      ;36.6;TA Temp C  ;48.2;TG Temp C  ;24.4;WET Temp C ;19.6;DP Temp C  
144;24/05/2008;11:53:10;31;WBGT Temp C;37.6;%RH C      ;35.9;TA Temp C  ;47.3;TG Temp C  ;24.1;WET Temp C ;19.4;DP Temp C  
145;24/05/2008;11:54:10;30.4;WBGT Temp C;39.4;%RH C      ;35.2;TA Temp C  ;46.2;TG Temp C  ;23.7;WET Temp C ;19.2;DP Temp C  
146;24/05/2008;11:55:10;30;WBGT Temp C;40.3;%RH C      ;35;TA Temp C  ;44.3;TG Temp C  ;23.9;WET Temp C ;19.5;DP Temp C  
147;24/05/2008;11:56:10;30.6;WBGT Temp C;34.7;%RH C      ;38;TA Temp C  ;44.2;TG Temp C  ;24.9;WET Temp C ;19.8;DP Temp C  
148;24/05/2008;11:57:10;30;WBGT Temp C;39.6;%RH C      ;35.2;TA Temp C  ;44.5;TG Temp C  ;23.8;WET Temp C ;19.3;DP Temp C  
149;24/05/2008;11:58:10;29.8;WBGT Temp C;41.1;%RH C      ;34.8;TA Temp C  ;43.7;TG Temp C  ;23.9;WET Temp C ;19.7;DP Temp C  
150;24/05/2008;11:59:10;29.8;WBGT Temp C;40.5;%RH C      ;35.2;TA Temp C  ;43.4;TG Temp C  ;24.1;WET Temp C ;19.8;DP Temp C  
151;24/05/2008;12:00:10;29.8;WBGT Temp C;41.1;%RH C      ;34.7;TA Temp C  ;43.6;TG Temp C  ;23.9;WET Temp C ;19.6;DP Temp C  
152;24/05/2008;12:01:10;30.4;WBGT Temp C;36.7;%RH C      ;36.8;TA Temp C  ;44.7;TG Temp C  ;24.5;WET Temp C ;19.7;DP Temp C  
153;24/05/2008;12:02:10;31.3;WBGT Temp C;32.4;%RH C      ;38.9;TA Temp C  ;47;TG Temp C  ;24.7;WET Temp C ;19.3;DP Temp C  
154;24/05/2008;12:03:10;32.4;WBGT Temp C;31.3;%RH C      ;39.9;TA Temp C  ;49.1;TG Temp C  ;25.3;WET Temp C ;19.8;DP Temp C  
155;24/05/2008;12:04:10;32.8;WBGT Temp C;25.9;%RH C      ;42.8;TA Temp C  ;49.7;TG Temp C  ;25.6;WET Temp C ;19.1;DP Temp C  
156;24/05/2008;12:05:10;33.1;WBGT Temp C;24.2;%RH C      ;43.9;TA Temp C  ;50.9;TG Temp C  ;25.5;WET Temp C ;18.7;DP Temp C  
157;24/05/2008;12:06:10;32.1;WBGT Temp C;33.2;%RH C      ;38.4;TA Temp C  ;49.9;TG Temp C  ;24.6;WET Temp C ;19.3;DP Temp C  
158;24/05/2008;12:07:10;31.7;WBGT Temp C;33.8;%RH C      ;38.2;TA Temp C  ;48.4;TG Temp C  ;24.6;WET Temp C ;19.4;DP Temp C  
159;24/05/2008;12:08:10;31;WBGT Temp C;37.6;%RH C      ;36.3;TA Temp C  ;46.8;TG Temp C  ;24.3;WET Temp C ;19.6;DP Temp C  
160;24/05/2008;12:09:10;30.7;WBGT Temp C;37.2;%RH C      ;36.4;TA Temp C  ;45.9;TG Temp C  ;24.2;WET Temp C ;19.5;DP Temp C  
161;24/05/2008;12:10:10;30.3;WBGT Temp C;37.6;%RH C      ;36;TA Temp C  ;45.4;TG Temp C  ;24;WET Temp C ;19.2;DP Temp C  
162;24/05/2008;12:11:10;30.3;WBGT Temp C;38.3;%RH C      ;35.9;TA Temp C  ;45;TG Temp C  ;24.1;WET Temp C ;19.5;DP Temp C  
