Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
1;19/05/2010;08:55:17;25.2;WBGT Temp C;45;%RH C      ;31.5;TA Temp C  ;32.6;TG Temp C  ;22.1;WET Temp C ;18.1;DP Temp C  
2;19/05/2010;08:56:17;25.2;WBGT Temp C;44.6;%RH C      ;31.5;TA Temp C  ;32.5;TG Temp C  ;22.1;WET Temp C ;18;DP Temp C  
3;19/05/2010;08:57:17;25.2;WBGT Temp C;44;%RH C      ;31.8;TA Temp C  ;32.7;TG Temp C  ;22.1;WET Temp C ;18;DP Temp C  
4;19/05/2010;08:58:17;25.4;WBGT Temp C;43.8;%RH C      ;32;TA Temp C  ;32.9;TG Temp C  ;22.3;WET Temp C ;18.1;DP Temp C  
5;19/05/2010;08:59:17;25.3;WBGT Temp C;44;%RH C      ;31.8;TA Temp C  ;33;TG Temp C  ;22.1;WET Temp C ;18;DP Temp C  
6;19/05/2010;09:00:17;25.4;WBGT Temp C;44.4;%RH C      ;31.8;TA Temp C  ;33.1;TG Temp C  ;22.2;WET Temp C ;18.1;DP Temp C  
7;19/05/2010;09:01:17;25.4;WBGT Temp C;44.4;%RH C      ;31.8;TA Temp C  ;33;TG Temp C  ;22.2;WET Temp C ;18.1;DP Temp C  
8;19/05/2010;09:02:17;25.4;WBGT Temp C;43.3;%RH C      ;31.9;TA Temp C  ;33.1;TG Temp C  ;22.1;WET Temp C ;17.8;DP Temp C  
9;19/05/2010;09:03:17;25.4;WBGT Temp C;43.8;%RH C      ;31.9;TA Temp C  ;33.1;TG Temp C  ;22.2;WET Temp C ;18;DP Temp C  
10;19/05/2010;09:04:17;25.5;WBGT Temp C;43.5;%RH C      ;32.1;TA Temp C  ;33.2;TG Temp C  ;22.3;WET Temp C ;18.1;DP Temp C  
11;19/05/2010;09:05:17;25.6;WBGT Temp C;43.4;%RH C      ;32.2;TA Temp C  ;33.4;TG Temp C  ;22.3;WET Temp C ;18.1;DP Temp C  
12;19/05/2010;09:06:17;25.7;WBGT Temp C;43.2;%RH C      ;32.3;TA Temp C  ;33.5;TG Temp C  ;22.4;WET Temp C ;18.1;DP Temp C  
13;19/05/2010;09:07:17;25.5;WBGT Temp C;42.8;%RH C      ;32.2;TA Temp C  ;33.5;TG Temp C  ;22.2;WET Temp C ;17.9;DP Temp C  
14;19/05/2010;09:08:17;25.7;WBGT Temp C;42.9;%RH C      ;32.4;TA Temp C  ;33.5;TG Temp C  ;22.4;WET Temp C ;18.1;DP Temp C  
15;19/05/2010;09:09:17;25.6;WBGT Temp C;43.1;%RH C      ;32.3;TA Temp C  ;33.6;TG Temp C  ;22.3;WET Temp C ;18.1;DP Temp C  
