Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
57;17/05/2002;10:48:49;29.1;WBGT Temp C;26.4;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24;WET Temp C ;17.3;DP Temp C  
58;17/05/2002;10:49:49;29.1;WBGT Temp C;26.6;%RH C      ;40.2;TA Temp C  ;41.7;TG Temp C  ;24;WET Temp C ;17.3;DP Temp C  
59;17/05/2002;10:50:49;29.2;WBGT Temp C;26.6;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24.1;WET Temp C ;17.4;DP Temp C  
60;17/05/2002;10:51:49;29;WBGT Temp C;26.5;%RH C      ;40.2;TA Temp C  ;41.6;TG Temp C  ;24;WET Temp C ;17.3;DP Temp C  
61;17/05/2002;10:52:49;29.1;WBGT Temp C;26.4;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24;WET Temp C ;17.3;DP Temp C  
62;17/05/2002;10:53:49;29.2;WBGT Temp C;26.7;%RH C      ;40.3;TA Temp C  ;41.7;TG Temp C  ;24.1;WET Temp C ;17.5;DP Temp C  
63;17/05/2002;10:54:49;29.2;WBGT Temp C;26.7;%RH C      ;40.3;TA Temp C  ;41.8;TG Temp C  ;24.1;WET Temp C ;17.5;DP Temp C  
64;17/05/2002;10:55:49;29.2;WBGT Temp C;26.6;%RH C      ;40.4;TA Temp C  ;42;TG Temp C  ;24.1;WET Temp C ;17.5;DP Temp C  
65;17/05/2002;10:56:49;29.1;WBGT Temp C;26.3;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24;WET Temp C ;17.2;DP Temp C  
66;17/05/2002;10:57:49;29.2;WBGT Temp C;26.6;%RH C      ;40.3;TA Temp C  ;41.5;TG Temp C  ;24.1;WET Temp C ;17.5;DP Temp C  
67;17/05/2002;10:58:49;29.3;WBGT Temp C;26.7;%RH C      ;40.4;TA Temp C  ;41.6;TG Temp C  ;24.2;WET Temp C ;17.5;DP Temp C  
68;17/05/2002;10:59:49;29.1;WBGT Temp C;26.2;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24;WET Temp C ;17.2;DP Temp C  
69;17/05/2002;11:00:49;29;WBGT Temp C;26.8;%RH C      ;40;TA Temp C  ;41.4;TG Temp C  ;24;WET Temp C ;17.3;DP Temp C  
70;17/05/2002;11:01:49;29.2;WBGT Temp C;26.6;%RH C      ;40.4;TA Temp C  ;41.6;TG Temp C  ;24.1;WET Temp C ;17.5;DP Temp C  
71;17/05/2002;11:02:49;29;WBGT Temp C;26.2;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24;WET Temp C ;17.2;DP Temp C  
72;17/05/2002;11:03:49;29;WBGT Temp C;27.6;%RH C      ;39.7;TA Temp C  ;41.4;TG Temp C  ;24;WET Temp C ;17.6;DP Temp C  
73;17/05/2002;11:04:49;29.2;WBGT Temp C;27.1;%RH C      ;40.2;TA Temp C  ;41.5;TG Temp C  ;24.2;WET Temp C ;17.6;DP Temp C  
74;17/05/2002;11:05:49;29.2;WBGT Temp C;26.5;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24.1;WET Temp C ;17.4;DP Temp C  
75;17/05/2002;11:06:49;29.2;WBGT Temp C;26.7;%RH C      ;40.3;TA Temp C  ;41.6;TG Temp C  ;24.1;WET Temp C ;17.5;DP Temp C  
76;17/05/2002;11:07:49;29.2;WBGT Temp C;25.9;%RH C      ;40.5;TA Temp C  ;41.8;TG Temp C  ;24.1;WET Temp C ;17.2;DP Temp C  
77;17/05/2002;11:08:49;29.1;WBGT Temp C;25.5;%RH C      ;40.6;TA Temp C  ;42;TG Temp C  ;23.9;WET Temp C ;17;DP Temp C  
78;17/05/2002;11:09:49;29.2;WBGT Temp C;25;%RH C      ;40.6;TA Temp C  ;42.1;TG Temp C  ;23.9;WET Temp C ;16.8;DP Temp C  
79;17/05/2002;11:10:49;29;WBGT Temp C;24.3;%RH C      ;40.6;TA Temp C  ;42.2;TG Temp C  ;23.6;WET Temp C ;16.2;DP Temp C  
80;17/05/2002;11:11:49;29.1;WBGT Temp C;24.4;%RH C      ;40.8;TA Temp C  ;42.4;TG Temp C  ;23.7;WET Temp C ;16.5;DP Temp C  
81;17/05/2002;11:12:49;29.2;WBGT Temp C;24.4;%RH C      ;40.9;TA Temp C  ;42.6;TG Temp C  ;23.8;WET Temp C ;16.5;DP Temp C  
82;17/05/2002;11:13:49;29.1;WBGT Temp C;24.4;%RH C      ;40.7;TA Temp C  ;42.7;TG Temp C  ;23.6;WET Temp C ;16.3;DP Temp C  
83;17/05/2002;11:14:49;29.2;WBGT Temp C;23.8;%RH C      ;41;TA Temp C  ;42.6;TG Temp C  ;23.7;WET Temp C ;16.3;DP Temp C  
84;17/05/2002;11:15:49;29.1;WBGT Temp C;23.1;%RH C      ;41.2;TA Temp C  ;42.7;TG Temp C  ;23.6;WET Temp C ;15.9;DP Temp C  
85;17/05/2002;11:16:49;29.1;WBGT Temp C;23.3;%RH C      ;41.2;TA Temp C  ;42.5;TG Temp C  ;23.6;WET Temp C ;16.1;DP Temp C  
86;17/05/2002;11:17:49;29.2;WBGT Temp C;23.5;%RH C      ;41.2;TA Temp C  ;42.5;TG Temp C  ;23.8;WET Temp C ;16.3;DP Temp C  
87;17/05/2002;11:18:49;29.2;WBGT Temp C;23.2;%RH C      ;41.4;TA Temp C  ;42.6;TG Temp C  ;23.7;WET Temp C ;16.2;DP Temp C  
88;17/05/2002;11:19:49;29.2;WBGT Temp C;23.1;%RH C      ;41.4;TA Temp C  ;42.7;TG Temp C  ;23.8;WET Temp C ;16.2;DP Temp C  
89;17/05/2002;11:20:49;29.1;WBGT Temp C;22.4;%RH C      ;41.5;TA Temp C  ;42.8;TG Temp C  ;23.5;WET Temp C ;15.7;DP Temp C  
90;17/05/2002;11:21:49;29.1;WBGT Temp C;22.3;%RH C      ;41.5;TA Temp C  ;42.7;TG Temp C  ;23.5;WET Temp C ;15.6;DP Temp C  
91;17/05/2002;11:22:49;29;WBGT Temp C;22.4;%RH C      ;41.3;TA Temp C  ;42.7;TG Temp C  ;23.4;WET Temp C ;15.5;DP Temp C  
92;17/05/2002;11:23:49;28.9;WBGT Temp C;21.9;%RH C      ;41.3;TA Temp C  ;42.8;TG Temp C  ;23.2;WET Temp C ;15.2;DP Temp C  
93;17/05/2002;11:24:49;29.1;WBGT Temp C;21.9;%RH C      ;41.6;TA Temp C  ;42.9;TG Temp C  ;23.4;WET Temp C ;15.4;DP Temp C  
94;17/05/2002;11:25:49;29;WBGT Temp C;21.5;%RH C      ;41.6;TA Temp C  ;43;TG Temp C  ;23.3;WET Temp C ;15.1;DP Temp C  
95;17/05/2002;11:26:49;29;WBGT Temp C;21.2;%RH C      ;41.6;TA Temp C  ;43;TG Temp C  ;23.3;WET Temp C ;15;DP Temp C  
96;17/05/2002;11:27:49;28.9;WBGT Temp C;21;%RH C      ;41.6;TA Temp C  ;43;TG Temp C  ;23.1;WET Temp C ;14.8;DP Temp C  
97;17/05/2002;11:28:49;28.9;WBGT Temp C;21;%RH C      ;41.5;TA Temp C  ;42.9;TG Temp C  ;23.1;WET Temp C ;14.8;DP Temp C  
98;17/05/2002;11:29:49;28.9;WBGT Temp C;21;%RH C      ;41.6;TA Temp C  ;42.9;TG Temp C  ;23.1;WET Temp C ;14.8;DP Temp C  
99;17/05/2002;11:30:49;28.7;WBGT Temp C;20.3;%RH C      ;41.5;TA Temp C  ;42.9;TG Temp C  ;22.8;WET Temp C ;14.2;DP Temp C  
100;17/05/2002;11:31:49;28.7;WBGT Temp C;20.1;%RH C      ;41.6;TA Temp C  ;42.9;TG Temp C  ;22.8;WET Temp C ;14.1;DP Temp C  
101;17/05/2002;11:32:49;28.5;WBGT Temp C;20.6;%RH C      ;41.1;TA Temp C  ;42.9;TG Temp C  ;22.7;WET Temp C ;14.1;DP Temp C  
102;17/05/2002;11:33:49;28.6;WBGT Temp C;20.7;%RH C      ;41.2;TA Temp C  ;43;TG Temp C  ;22.8;WET Temp C ;14.2;DP Temp C  
103;17/05/2002;11:34:49;29;WBGT Temp C;21.2;%RH C      ;41.6;TA Temp C  ;43.3;TG Temp C  ;23.2;WET Temp C ;14.9;DP Temp C  
104;17/05/2002;11:35:49;28.9;WBGT Temp C;20.9;%RH C      ;41.3;TA Temp C  ;43.4;TG Temp C  ;23;WET Temp C ;14.5;DP Temp C  
105;17/05/2002;11:36:49;29;WBGT Temp C;20.7;%RH C      ;41.7;TA Temp C  ;43.5;TG Temp C  ;23.1;WET Temp C ;14.6;DP Temp C  
106;17/05/2002;11:37:49;29.2;WBGT Temp C;20.8;%RH C      ;41.9;TA Temp C  ;43.7;TG Temp C  ;23.3;WET Temp C ;14.9;DP Temp C  
107;17/05/2002;11:38:49;29.1;WBGT Temp C;20.9;%RH C      ;41.6;TA Temp C  ;43.7;TG Temp C  ;23.2;WET Temp C ;14.8;DP Temp C  
108;17/05/2002;11:39:49;28.6;WBGT Temp C;20.4;%RH C      ;41.1;TA Temp C  ;43.6;TG Temp C  ;22.6;WET Temp C ;13.9;DP Temp C  
109;17/05/2002;11:40:49;28.2;WBGT Temp C;21.4;%RH C      ;40.1;TA Temp C  ;43.1;TG Temp C  ;22.3;WET Temp C ;13.8;DP Temp C  
110;17/05/2002;11:41:49;28.3;WBGT Temp C;20.2;%RH C      ;40.9;TA Temp C  ;42.8;TG Temp C  ;22.4;WET Temp C ;13.6;DP Temp C  
111;17/05/2002;11:42:49;28.3;WBGT Temp C;20.7;%RH C      ;40.6;TA Temp C  ;42.9;TG Temp C  ;22.4;WET Temp C ;13.7;DP Temp C  
112;17/05/2002;11:43:49;28.6;WBGT Temp C;21.8;%RH C      ;40.7;TA Temp C  ;42.8;TG Temp C  ;22.9;WET Temp C ;14.7;DP Temp C  
113;17/05/2002;11:44:49;28.6;WBGT Temp C;20.2;%RH C      ;41.4;TA Temp C  ;43.1;TG Temp C  ;22.7;WET Temp C ;14;DP Temp C  
114;17/05/2002;11:45:49;28.8;WBGT Temp C;20.6;%RH C      ;41.4;TA Temp C  ;43.4;TG Temp C  ;22.9;WET Temp C ;14.3;DP Temp C  
115;17/05/2002;11:46:49;28.6;WBGT Temp C;20.8;%RH C      ;40.9;TA Temp C  ;43.3;TG Temp C  ;22.6;WET Temp C ;14.1;DP Temp C  
116;17/05/2002;11:47:49;28.8;WBGT Temp C;21;%RH C      ;41.3;TA Temp C  ;43.3;TG Temp C  ;22.9;WET Temp C ;14.5;DP Temp C  
117;17/05/2002;11:48:49;28.8;WBGT Temp C;21.6;%RH C      ;41;TA Temp C  ;43.4;TG Temp C  ;23;WET Temp C ;14.7;DP Temp C  
118;17/05/2002;11:49:49;29.1;WBGT Temp C;22;%RH C      ;41.3;TA Temp C  ;43.4;TG Temp C  ;23.3;WET Temp C ;15.2;DP Temp C  
119;17/05/2002;11:50:49;29.3;WBGT Temp C;21.3;%RH C      ;41.8;TA Temp C  ;43.7;TG Temp C  ;23.4;WET Temp C ;15.2;DP Temp C  
120;17/05/2002;11:51:49;29.2;WBGT Temp C;19.7;%RH C      ;42.3;TA Temp C  ;44.1;TG Temp C  ;23.1;WET Temp C ;14.4;DP Temp C  
121;17/05/2002;11:52:49;28.9;WBGT Temp C;19.2;%RH C      ;42;TA Temp C  ;44;TG Temp C  ;22.8;WET Temp C ;13.7;DP Temp C  
122;17/05/2002;11:53:49;29;WBGT Temp C;19;%RH C      ;42.3;TA Temp C  ;44;TG Temp C  ;22.9;WET Temp C ;13.8;DP Temp C  
123;17/05/2002;11:54:49;29;WBGT Temp C;19;%RH C      ;42.3;TA Temp C  ;44.1;TG Temp C  ;22.9;WET Temp C ;13.8;DP Temp C  
124;17/05/2002;11:55:49;29.1;WBGT Temp C;19.1;%RH C      ;42.4;TA Temp C  ;44.2;TG Temp C  ;23;WET Temp C ;14;DP Temp C  
125;17/05/2002;11:56:49;29.1;WBGT Temp C;18.6;%RH C      ;42.4;TA Temp C  ;44.2;TG Temp C  ;22.9;WET Temp C ;13.6;DP Temp C  
126;17/05/2002;11:57:49;29.1;WBGT Temp C;18.8;%RH C      ;42.5;TA Temp C  ;44.1;TG Temp C  ;22.9;WET Temp C ;13.8;DP Temp C  
127;17/05/2002;11:58:49;28.9;WBGT Temp C;19;%RH C      ;42.1;TA Temp C  ;44.1;TG Temp C  ;22.8;WET Temp C ;13.7;DP Temp C  
128;17/05/2002;11:59:49;28.6;WBGT Temp C;17.9;%RH C      ;42;TA Temp C  ;44;TG Temp C  ;22.4;WET Temp C ;12.7;DP Temp C  
129;17/05/2002;12:00:49;28.4;WBGT Temp C;16.5;%RH C      ;42.3;TA Temp C  ;44.2;TG Temp C  ;22;WET Temp C ;11.6;DP Temp C  
130;17/05/2002;12:01:49;28.1;WBGT Temp C;16.6;%RH C      ;41.7;TA Temp C  ;44.1;TG Temp C  ;21.7;WET Temp C ;11.3;DP Temp C  
131;17/05/2002;12:02:49;28.5;WBGT Temp C;17.4;%RH C      ;41.9;TA Temp C  ;43.9;TG Temp C  ;22.1;WET Temp C ;12.2;DP Temp C  
132;17/05/2002;12:03:49;28.3;WBGT Temp C;16.5;%RH C      ;42.2;TA Temp C  ;43.6;TG Temp C  ;22;WET Temp C ;11.6;DP Temp C  
133;17/05/2002;12:04:49;28.4;WBGT Temp C;17.4;%RH C      ;42.2;TA Temp C  ;43.7;TG Temp C  ;22.2;WET Temp C ;12.4;DP Temp C  
134;17/05/2002;12:05:49;27.9;WBGT Temp C;16.9;%RH C      ;41.4;TA Temp C  ;43.6;TG Temp C  ;21.6;WET Temp C ;11.4;DP Temp C  
135;17/05/2002;12:06:49;28.7;WBGT Temp C;18.4;%RH C      ;41.9;TA Temp C  ;43.8;TG Temp C  ;22.5;WET Temp C ;13.1;DP Temp C  
136;17/05/2002;12:07:49;29;WBGT Temp C;18.5;%RH C      ;42.4;TA Temp C  ;44;TG Temp C  ;22.8;WET Temp C ;13.5;DP Temp C  
137;17/05/2002;12:08:49;29.1;WBGT Temp C;18.5;%RH C      ;42.6;TA Temp C  ;44.1;TG Temp C  ;23;WET Temp C ;13.7;DP Temp C  
138;17/05/2002;12:09:49;28.8;WBGT Temp C;17.1;%RH C      ;42.6;TA Temp C  ;44.3;TG Temp C  ;22.4;WET Temp C ;12.4;DP Temp C  
139;17/05/2002;12:10:49;29;WBGT Temp C;18.5;%RH C      ;42.4;TA Temp C  ;44.3;TG Temp C  ;22.8;WET Temp C ;13.5;DP Temp C  
140;17/05/2002;12:11:49;28.9;WBGT Temp C;18.1;%RH C      ;42.5;TA Temp C  ;44.2;TG Temp C  ;22.7;WET Temp C ;13.2;DP Temp C  
141;17/05/2002;12:12:49;29.1;WBGT Temp C;19.4;%RH C      ;42.2;TA Temp C  ;44.2;TG Temp C  ;23;WET Temp C ;14;DP Temp C  
142;17/05/2002;12:13:49;29;WBGT Temp C;18.5;%RH C      ;42.5;TA Temp C  ;44.2;TG Temp C  ;22.8;WET Temp C ;13.5;DP Temp C  
143;17/05/2002;12:14:49;28.6;WBGT Temp C;17.4;%RH C      ;42.2;TA Temp C  ;44.3;TG Temp C  ;22.3;WET Temp C ;12.4;DP Temp C  
144;17/05/2002;12:15:49;28.9;WBGT Temp C;18;%RH C      ;42.3;TA Temp C  ;44.2;TG Temp C  ;22.6;WET Temp C ;13;DP Temp C  
145;17/05/2002;12:16:49;29.1;WBGT Temp C;18.6;%RH C      ;42.6;TA Temp C  ;44.4;TG Temp C  ;22.9;WET Temp C ;13.7;DP Temp C  
146;17/05/2002;12:17:49;29;WBGT Temp C;17.6;%RH C      ;42.7;TA Temp C  ;44.6;TG Temp C  ;22.6;WET Temp C ;12.9;DP Temp C  
147;17/05/2002;12:18:49;28.8;WBGT Temp C;17.4;%RH C      ;42.5;TA Temp C  ;44.6;TG Temp C  ;22.4;WET Temp C ;12.6;DP Temp C  
148;17/05/2002;12:19:49;29.1;WBGT Temp C;17.8;%RH C      ;42.7;TA Temp C  ;44.5;TG Temp C  ;22.8;WET Temp C ;13.2;DP Temp C  
149;17/05/2002;12:20:49;28.8;WBGT Temp C;16.9;%RH C      ;42.8;TA Temp C  ;44.4;TG Temp C  ;22.4;WET Temp C ;12.4;DP Temp C  
150;17/05/2002;12:21:49;28.8;WBGT Temp C;16.9;%RH C      ;42.8;TA Temp C  ;44.3;TG Temp C  ;22.4;WET Temp C ;12.4;DP Temp C  
151;17/05/2002;12:22:49;28.9;WBGT Temp C;17.5;%RH C      ;42.7;TA Temp C  ;44.4;TG Temp C  ;22.6;WET Temp C ;12.9;DP Temp C  
152;17/05/2002;12:23:49;28.8;WBGT Temp C;16.6;%RH C      ;42.9;TA Temp C  ;44.3;TG Temp C  ;22.4;WET Temp C ;12.3;DP Temp C  
153;17/05/2002;12:24:49;28.2;WBGT Temp C;16.9;%RH C      ;41.8;TA Temp C  ;43.9;TG Temp C  ;21.8;WET Temp C ;11.6;DP Temp C  
154;17/05/2002;12:25:49;28;WBGT Temp C;17.5;%RH C      ;41.3;TA Temp C  ;43.7;TG Temp C  ;21.7;WET Temp C ;11.7;DP Temp C  
155;17/05/2002;12:26:49;28.2;WBGT Temp C;17.6;%RH C      ;41.6;TA Temp C  ;43.6;TG Temp C  ;22;WET Temp C ;12.1;DP Temp C  
156;17/05/2002;12:27:49;28.5;WBGT Temp C;18.1;%RH C      ;41.8;TA Temp C  ;43.8;TG Temp C  ;22.3;WET Temp C ;12.7;DP Temp C  
157;17/05/2002;12:28:49;28.5;WBGT Temp C;17.1;%RH C      ;42.2;TA Temp C  ;44.1;TG Temp C  ;22.1;WET Temp C ;12.1;DP Temp C  
158;17/05/2002;12:29:49;28.5;WBGT Temp C;17.5;%RH C      ;42;TA Temp C  ;44;TG Temp C  ;22.2;WET Temp C ;12.3;DP Temp C  
