Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
1;17/05/2001;09:55:37;29.9;WBGT Temp C;32.9;%RH C      ;38.7;TA Temp C  ;44.1;TG Temp C  ;24.7;WET Temp C ;19.3;DP Temp C  
2;17/05/2001;09:56:37;30.6;WBGT Temp C;31.1;%RH C      ;39.8;TA Temp C  ;45.7;TG Temp C  ;25.1;WET Temp C ;19.6;DP Temp C  
3;17/05/2001;09:57:37;30.9;WBGT Temp C;31.4;%RH C      ;39.8;TA Temp C  ;46.7;TG Temp C  ;25.2;WET Temp C ;19.7;DP Temp C  
4;17/05/2001;09:58:37;31.3;WBGT Temp C;30.9;%RH C      ;40.2;TA Temp C  ;47.7;TG Temp C  ;25.4;WET Temp C ;19.8;DP Temp C  
5;17/05/2001;09:59:37;31.5;WBGT Temp C;28;%RH C      ;41.4;TA Temp C  ;49.2;TG Temp C  ;25.2;WET Temp C ;19.1;DP Temp C  
6;17/05/2001;10:00:37;32;WBGT Temp C;29.1;%RH C      ;41.4;TA Temp C  ;49.5;TG Temp C  ;25.7;WET Temp C ;19.8;DP Temp C  
7;17/05/2001;10:01:37;31.9;WBGT Temp C;28.5;%RH C      ;41.2;TA Temp C  ;50;TG Temp C  ;25.4;WET Temp C ;19.3;DP Temp C  
8;17/05/2001;10:02:37;33;WBGT Temp C;28.6;%RH C      ;42.8;TA Temp C  ;50.7;TG Temp C  ;26.6;WET Temp C ;20.8;DP Temp C  
9;17/05/2001;10:03:37;31.6;WBGT Temp C;28.2;%RH C      ;41;TA Temp C  ;50.1;TG Temp C  ;25;WET Temp C ;18.8;DP Temp C  
10;17/05/2001;10:04:37;31.7;WBGT Temp C;29;%RH C      ;41;TA Temp C  ;49.4;TG Temp C  ;25.4;WET Temp C ;19.5;DP Temp C  
11;17/05/2001;10:05:37;31.5;WBGT Temp C;28;%RH C      ;41.2;TA Temp C  ;49.5;TG Temp C  ;25.1;WET Temp C ;19;DP Temp C  
12;17/05/2001;10:06:37;31.8;WBGT Temp C;27.1;%RH C      ;41.8;TA Temp C  ;49.7;TG Temp C  ;25.3;WET Temp C ;19;DP Temp C  
13;17/05/2001;10:07:37;31.6;WBGT Temp C;28.1;%RH C      ;41.1;TA Temp C  ;49.8;TG Temp C  ;25.1;WET Temp C ;18.9;DP Temp C  
14;17/05/2001;10:08:37;31.7;WBGT Temp C;27.9;%RH C      ;41.2;TA Temp C  ;49.9;TG Temp C  ;25.2;WET Temp C ;19.1;DP Temp C  
15;17/05/2001;10:09:37;31.8;WBGT Temp C;27.9;%RH C      ;41.4;TA Temp C  ;49.9;TG Temp C  ;25.3;WET Temp C ;19.2;DP Temp C  
16;17/05/2001;10:10:37;31.7;WBGT Temp C;27.3;%RH C      ;41.5;TA Temp C  ;50.2;TG Temp C  ;25.1;WET Temp C ;18.8;DP Temp C  
17;17/05/2001;10:11:37;32.2;WBGT Temp C;26.6;%RH C      ;42.5;TA Temp C  ;50.4;TG Temp C  ;25.6;WET Temp C ;19.2;DP Temp C  
18;17/05/2001;10:12:37;31.9;WBGT Temp C;25.8;%RH C      ;42.3;TA Temp C  ;50.9;TG Temp C  ;25.1;WET Temp C ;18.5;DP Temp C  
19;17/05/2001;10:13:37;31.8;WBGT Temp C;26.9;%RH C      ;41.5;TA Temp C  ;50.4;TG Temp C  ;25.1;WET Temp C ;18.7;DP Temp C  
20;17/05/2001;10:14:37;31.8;WBGT Temp C;27.1;%RH C      ;41.7;TA Temp C  ;50;TG Temp C  ;25.3;WET Temp C ;19;DP Temp C  
21;17/05/2001;10:15:37;32.2;WBGT Temp C;25.6;%RH C      ;42.6;TA Temp C  ;50.8;TG Temp C  ;25.4;WET Temp C ;18.8;DP Temp C  
22;17/05/2001;10:16:37;31.9;WBGT Temp C;26.8;%RH C      ;41.9;TA Temp C  ;50.5;TG Temp C  ;25.2;WET Temp C ;18.8;DP Temp C  
23;17/05/2001;10:17:37;32;WBGT Temp C;26.6;%RH C      ;42;TA Temp C  ;50.5;TG Temp C  ;25.3;WET Temp C ;18.9;DP Temp C  
24;17/05/2001;10:18:37;32.1;WBGT Temp C;26.2;%RH C      ;42.3;TA Temp C  ;51;TG Temp C  ;25.3;WET Temp C ;18.8;DP Temp C  
25;17/05/2001;10:19:37;32;WBGT Temp C;26.6;%RH C      ;42;TA Temp C  ;50.8;TG Temp C  ;25.2;WET Temp C ;18.8;DP Temp C  
26;17/05/2001;10:20:37;32.4;WBGT Temp C;25.7;%RH C      ;42.8;TA Temp C  ;51.2;TG Temp C  ;25.6;WET Temp C ;19;DP Temp C  
27;17/05/2001;10:21:37;31.9;WBGT Temp C;26.7;%RH C      ;41.6;TA Temp C  ;50.9;TG Temp C  ;25.1;WET Temp C ;18.7;DP Temp C  
28;17/05/2001;10:22:37;32.2;WBGT Temp C;25.9;%RH C      ;42.5;TA Temp C  ;51;TG Temp C  ;25.4;WET Temp C ;18.9;DP Temp C  
29;17/05/2001;10:23:37;32.5;WBGT Temp C;24.5;%RH C      ;43.5;TA Temp C  ;51.5;TG Temp C  ;25.6;WET Temp C ;18.8;DP Temp C  
30;17/05/2001;10:24:37;32.5;WBGT Temp C;24.9;%RH C      ;43.2;TA Temp C  ;51.5;TG Temp C  ;25.6;WET Temp C ;18.9;DP Temp C  
31;17/05/2001;10:25:37;32.4;WBGT Temp C;25.5;%RH C      ;42.7;TA Temp C  ;51.6;TG Temp C  ;25.4;WET Temp C ;18.8;DP Temp C  
32;17/05/2001;10:26:37;32.9;WBGT Temp C;24.2;%RH C      ;44;TA Temp C  ;52.1;TG Temp C  ;25.9;WET Temp C ;19.2;DP Temp C  
33;17/05/2001;10:27:37;32.1;WBGT Temp C;24.3;%RH C      ;42.9;TA Temp C  ;52;TG Temp C  ;24.8;WET Temp C ;17.7;DP Temp C  
34;17/05/2001;10:28:37;32.4;WBGT Temp C;23.9;%RH C      ;43.4;TA Temp C  ;51.8;TG Temp C  ;25.4;WET Temp C ;18.4;DP Temp C  
35;17/05/2001;10:29:37;31.9;WBGT Temp C;25.1;%RH C      ;42.2;TA Temp C  ;51.5;TG Temp C  ;25;WET Temp C ;18.2;DP Temp C  
36;17/05/2001;10:30:37;31.9;WBGT Temp C;24.7;%RH C      ;42.6;TA Temp C  ;51.1;TG Temp C  ;25;WET Temp C ;18.1;DP Temp C  
37;17/05/2001;10:31:37;31.9;WBGT Temp C;24.4;%RH C      ;42.7;TA Temp C  ;51.3;TG Temp C  ;24.9;WET Temp C ;18;DP Temp C  
38;17/05/2001;10:32:37;31.9;WBGT Temp C;24.9;%RH C      ;42.4;TA Temp C  ;50.8;TG Temp C  ;25;WET Temp C ;18.1;DP Temp C  
39;17/05/2001;10:33:37;32.5;WBGT Temp C;23;%RH C      ;44.1;TA Temp C  ;51.6;TG Temp C  ;25.5;WET Temp C ;18.3;DP Temp C  
40;17/05/2001;10:34:37;32.6;WBGT Temp C;22.7;%RH C      ;44.2;TA Temp C  ;52.5;TG Temp C  ;25.3;WET Temp C ;18;DP Temp C  
41;17/05/2001;10:35:37;32.4;WBGT Temp C;22.6;%RH C      ;43.9;TA Temp C  ;52.9;TG Temp C  ;25;WET Temp C ;17.6;DP Temp C  
42;17/05/2001;10:36:37;32.9;WBGT Temp C;22.5;%RH C      ;44.6;TA Temp C  ;52.4;TG Temp C  ;25.7;WET Temp C ;18.5;DP Temp C  
43;17/05/2001;10:37:37;33;WBGT Temp C;21.2;%RH C      ;45.3;TA Temp C  ;52.8;TG Temp C  ;25.5;WET Temp C ;17.8;DP Temp C  
44;17/05/2001;10:38:37;32.6;WBGT Temp C;22.4;%RH C      ;43.9;TA Temp C  ;52.8;TG Temp C  ;25.2;WET Temp C ;17.8;DP Temp C  
