Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
1;19/05/2006;08:42:27;26.3;WBGT Temp C;43.8;%RH C      ;32.8;TA Temp C  ;34.3;TG Temp C  ;23;WET Temp C ;18.9;DP Temp C  
2;19/05/2006;08:43:27;27.2;WBGT Temp C;40.2;%RH C      ;34.4;TA Temp C  ;36.4;TG Temp C  ;23.3;WET Temp C ;18.9;DP Temp C  
3;19/05/2006;08:44:27;28;WBGT Temp C;38.8;%RH C      ;35.2;TA Temp C  ;38.2;TG Temp C  ;23.7;WET Temp C ;19.1;DP Temp C  
4;19/05/2006;08:45:27;28.7;WBGT Temp C;37.2;%RH C      ;36.2;TA Temp C  ;39.8;TG Temp C  ;24;WET Temp C ;19.2;DP Temp C  
5;19/05/2006;08:46:27;29.2;WBGT Temp C;36.2;%RH C      ;36.7;TA Temp C  ;41.1;TG Temp C  ;24.1;WET Temp C ;19.2;DP Temp C  
6;19/05/2006;08:47:27;29.2;WBGT Temp C;35.8;%RH C      ;36.5;TA Temp C  ;41.7;TG Temp C  ;23.9;WET Temp C ;18.9;DP Temp C  
7;19/05/2006;08:48:27;29;WBGT Temp C;37.7;%RH C      ;35.4;TA Temp C  ;41.9;TG Temp C  ;23.5;WET Temp C ;18.7;DP Temp C  
8;19/05/2006;08:49:27;29.1;WBGT Temp C;36.3;%RH C      ;36.4;TA Temp C  ;41.4;TG Temp C  ;23.9;WET Temp C ;19;DP Temp C  
9;19/05/2006;08:50:27;28.9;WBGT Temp C;37.2;%RH C      ;35.8;TA Temp C  ;41.2;TG Temp C  ;23.7;WET Temp C ;18.9;DP Temp C  
10;19/05/2006;08:51:27;29.5;WBGT Temp C;35.6;%RH C      ;37;TA Temp C  ;41.7;TG Temp C  ;24.3;WET Temp C ;19.3;DP Temp C  
11;19/05/2006;08:52:27;29.9;WBGT Temp C;34.4;%RH C      ;37.8;TA Temp C  ;42.5;TG Temp C  ;24.6;WET Temp C ;19.4;DP Temp C  
12;19/05/2006;08:53:27;29.5;WBGT Temp C;36.1;%RH C      ;36.3;TA Temp C  ;42.8;TG Temp C  ;24;WET Temp C ;19;DP Temp C  
13;19/05/2006;08:54:27;29.7;WBGT Temp C;34.2;%RH C      ;37.6;TA Temp C  ;42.6;TG Temp C  ;24.3;WET Temp C ;19.1;DP Temp C  
14;19/05/2006;08:55:27;29.6;WBGT Temp C;34.9;%RH C      ;37.1;TA Temp C  ;42.4;TG Temp C  ;24.2;WET Temp C ;19.1;DP Temp C  
15;19/05/2006;08:56:27;29.6;WBGT Temp C;33.8;%RH C      ;37.8;TA Temp C  ;42.1;TG Temp C  ;24.3;WET Temp C ;19.1;DP Temp C  
16;19/05/2006;08:57:27;29.6;WBGT Temp C;33.3;%RH C      ;38.2;TA Temp C  ;41.8;TG Temp C  ;24.5;WET Temp C ;19.2;DP Temp C  
17;19/05/2006;08:58:27;29.5;WBGT Temp C;33.7;%RH C      ;37.7;TA Temp C  ;42.1;TG Temp C  ;24.1;WET Temp C ;18.8;DP Temp C  
18;19/05/2006;08:59:27;29.9;WBGT Temp C;33.3;%RH C      ;38.4;TA Temp C  ;42.6;TG Temp C  ;24.6;WET Temp C ;19.4;DP Temp C  
19;19/05/2006;09:00:27;30.5;WBGT Temp C;32.3;%RH C      ;39.2;TA Temp C  ;43.5;TG Temp C  ;25;WET Temp C ;19.6;DP Temp C  
20;19/05/2006;09:01:27;30.4;WBGT Temp C;31.9;%RH C      ;39.1;TA Temp C  ;44.2;TG Temp C  ;24.6;WET Temp C ;19.1;DP Temp C  
21;19/05/2006;09:02:27;30.8;WBGT Temp C;31.6;%RH C      ;39.4;TA Temp C  ;44.6;TG Temp C  ;25;WET Temp C ;19.5;DP Temp C  
22;19/05/2006;09:03:27;30.3;WBGT Temp C;33.3;%RH C      ;37.9;TA Temp C  ;44.8;TG Temp C  ;24.2;WET Temp C ;18.8;DP Temp C  
23;19/05/2006;09:04:27;30.4;WBGT Temp C;33.4;%RH C      ;38;TA Temp C  ;44.6;TG Temp C  ;24.4;WET Temp C ;19.1;DP Temp C  
24;19/05/2006;09:05:27;30.6;WBGT Temp C;33.8;%RH C      ;38;TA Temp C  ;44.6;TG Temp C  ;24.6;WET Temp C ;19.4;DP Temp C  
25;19/05/2006;09:06:27;30.8;WBGT Temp C;31.1;%RH C      ;39.6;TA Temp C  ;44.8;TG Temp C  ;24.9;WET Temp C ;19.3;DP Temp C  
26;19/05/2006;09:07:27;30.6;WBGT Temp C;33.2;%RH C      ;38.1;TA Temp C  ;44.9;TG Temp C  ;24.5;WET Temp C ;19.2;DP Temp C  
27;19/05/2006;09:08:27;30.6;WBGT Temp C;34.1;%RH C      ;37.8;TA Temp C  ;44.9;TG Temp C  ;24.6;WET Temp C ;19.5;DP Temp C  
28;19/05/2006;09:09:27;30.8;WBGT Temp C;32.9;%RH C      ;38.7;TA Temp C  ;45.1;TG Temp C  ;24.8;WET Temp C ;19.5;DP Temp C  
29;19/05/2006;09:10:27;30.6;WBGT Temp C;33;%RH C      ;38.4;TA Temp C  ;44.9;TG Temp C  ;24.6;WET Temp C ;19.3;DP Temp C  
30;19/05/2006;09:11:27;30.5;WBGT Temp C;33.9;%RH C      ;37.7;TA Temp C  ;44.9;TG Temp C  ;24.4;WET Temp C ;19.1;DP Temp C  
31;19/05/2006;09:12:27;30.4;WBGT Temp C;34.9;%RH C      ;37.2;TA Temp C  ;44.8;TG Temp C  ;24.3;WET Temp C ;19.2;DP Temp C  
32;19/05/2006;09:13:27;31.2;WBGT Temp C;31.1;%RH C      ;40;TA Temp C  ;45.2;TG Temp C  ;25.3;WET Temp C ;19.7;DP Temp C  
33;19/05/2006;09:14:27;30.6;WBGT Temp C;33.9;%RH C      ;37.7;TA Temp C  ;45.2;TG Temp C  ;24.4;WET Temp C ;19.1;DP Temp C  
34;19/05/2006;09:15:27;31.3;WBGT Temp C;31;%RH C      ;40;TA Temp C  ;45.1;TG Temp C  ;25.3;WET Temp C ;19.8;DP Temp C  
35;19/05/2006;09:16:27;31.5;WBGT Temp C;28.5;%RH C      ;41.7;TA Temp C  ;45.4;TG Temp C  ;25.6;WET Temp C ;19.7;DP Temp C  
36;19/05/2006;09:17:27;31.7;WBGT Temp C;28;%RH C      ;42.1;TA Temp C  ;45.5;TG Temp C  ;25.8;WET Temp C ;19.8;DP Temp C  
37;19/05/2006;09:18:27;31.2;WBGT Temp C;28.3;%RH C      ;41.5;TA Temp C  ;44.8;TG Temp C  ;25.4;WET Temp C ;19.4;DP Temp C  
38;19/05/2006;09:19:27;30.9;WBGT Temp C;28.7;%RH C      ;41.1;TA Temp C  ;44.1;TG Temp C  ;25.3;WET Temp C ;19.3;DP Temp C  
39;19/05/2006;09:20:27;31.3;WBGT Temp C;28.5;%RH C      ;41.6;TA Temp C  ;44.6;TG Temp C  ;25.6;WET Temp C ;19.6;DP Temp C  
40;19/05/2006;09:21:27;31.1;WBGT Temp C;30.6;%RH C      ;39.9;TA Temp C  ;45.1;TG Temp C  ;25.1;WET Temp C ;19.4;DP Temp C  
41;19/05/2006;09:22:27;30.8;WBGT Temp C;30.9;%RH C      ;39.4;TA Temp C  ;45.1;TG Temp C  ;24.7;WET Temp C ;19;DP Temp C  
42;19/05/2006;09:23:27;30.8;WBGT Temp C;31.7;%RH C      ;39;TA Temp C  ;45.3;TG Temp C  ;24.6;WET Temp C ;19;DP Temp C  
43;19/05/2006;09:24:27;30.9;WBGT Temp C;32.2;%RH C      ;38.7;TA Temp C  ;45.5;TG Temp C  ;24.8;WET Temp C ;19.3;DP Temp C  
44;19/05/2006;09:25:27;30.4;WBGT Temp C;32.8;%RH C      ;38;TA Temp C  ;45.4;TG Temp C  ;24.1;WET Temp C ;18.6;DP Temp C  
45;19/05/2006;09:26:27;30.8;WBGT Temp C;31.9;%RH C      ;39.1;TA Temp C  ;44.9;TG Temp C  ;24.8;WET Temp C ;19.4;DP Temp C  
46;19/05/2006;09:27:27;30.6;WBGT Temp C;32.1;%RH C      ;38.5;TA Temp C  ;45.3;TG Temp C  ;24.4;WET Temp C ;18.9;DP Temp C  
47;19/05/2006;09:28:27;30.8;WBGT Temp C;33.5;%RH C      ;38.4;TA Temp C  ;44.9;TG Temp C  ;24.8;WET Temp C ;19.5;DP Temp C  
48;19/05/2006;09:29:27;30.8;WBGT Temp C;31.8;%RH C      ;39;TA Temp C  ;45.4;TG Temp C  ;24.6;WET Temp C ;19.1;DP Temp C  
49;19/05/2006;09:30:27;30.7;WBGT Temp C;32.9;%RH C      ;38.1;TA Temp C  ;45.7;TG Temp C  ;24.3;WET Temp C ;18.9;DP Temp C  
50;19/05/2006;09:31:27;31.1;WBGT Temp C;31.2;%RH C      ;39.4;TA Temp C  ;46;TG Temp C  ;24.7;WET Temp C ;19;DP Temp C  
51;19/05/2006;09:32:27;30.9;WBGT Temp C;33;%RH C      ;38.5;TA Temp C  ;45.4;TG Temp C  ;24.8;WET Temp C ;19.5;DP Temp C  
52;19/05/2006;09:33:27;31.3;WBGT Temp C;29.3;%RH C      ;40.7;TA Temp C  ;45.8;TG Temp C  ;25.2;WET Temp C ;19.4;DP Temp C  
53;19/05/2006;09:34:27;30.8;WBGT Temp C;32.7;%RH C      ;38.1;TA Temp C  ;46.1;TG Temp C  ;24.3;WET Temp C ;18.9;DP Temp C  
54;19/05/2006;09:35:27;31.2;WBGT Temp C;31.2;%RH C      ;39.3;TA Temp C  ;46.3;TG Temp C  ;24.8;WET Temp C ;19.2;DP Temp C  
55;19/05/2006;09:36:27;31.6;WBGT Temp C;30;%RH C      ;40.1;TA Temp C  ;46.8;TG Temp C  ;25.1;WET Temp C ;19.3;DP Temp C  
56;19/05/2006;09:37:27;31.8;WBGT Temp C;28.2;%RH C      ;41.3;TA Temp C  ;47.1;TG Temp C  ;25.4;WET Temp C ;19.2;DP Temp C  
57;19/05/2006;09:38:27;31.3;WBGT Temp C;30.6;%RH C      ;39.3;TA Temp C  ;47.4;TG Temp C  ;24.5;WET Temp C ;18.8;DP Temp C  
58;19/05/2006;09:39:27;31.8;WBGT Temp C;29.5;%RH C      ;40.3;TA Temp C  ;47.7;TG Temp C  ;25.1;WET Temp C ;19.3;DP Temp C  
59;19/05/2006;09:40:27;32.6;WBGT Temp C;26.8;%RH C      ;42.8;TA Temp C  ;48.5;TG Temp C  ;25.9;WET Temp C ;19.7;DP Temp C  
60;19/05/2006;09:41:27;32.9;WBGT Temp C;25.5;%RH C      ;43.7;TA Temp C  ;48.9;TG Temp C  ;26.1;WET Temp C ;19.7;DP Temp C  
61;19/05/2006;09:42:27;32.6;WBGT Temp C;24.7;%RH C      ;44.1;TA Temp C  ;47.9;TG Temp C  ;26.1;WET Temp C ;19.5;DP Temp C  
62;19/05/2006;09:43:27;32.4;WBGT Temp C;24.1;%RH C      ;44.4;TA Temp C  ;47.5;TG Temp C  ;26;WET Temp C ;19.3;DP Temp C  
