Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
28;19/05/2005;09:18:46;26.1;WBGT Temp C;40.8;%RH C      ;33;TA Temp C  ;35;TG Temp C  ;22.4;WET Temp C ;17.9;DP Temp C  
29;19/05/2005;09:19:46;26.2;WBGT Temp C;40.7;%RH C      ;33.1;TA Temp C  ;35.1;TG Temp C  ;22.5;WET Temp C ;17.9;DP Temp C  
30;19/05/2005;09:20:46;26.2;WBGT Temp C;41.3;%RH C      ;32.9;TA Temp C  ;35.1;TG Temp C  ;22.4;WET Temp C ;18;DP Temp C  
31;19/05/2005;09:21:46;26.3;WBGT Temp C;40.2;%RH C      ;33.4;TA Temp C  ;35.3;TG Temp C  ;22.6;WET Temp C ;18.1;DP Temp C  
32;19/05/2005;09:22:46;26.4;WBGT Temp C;40.1;%RH C      ;33.4;TA Temp C  ;35.4;TG Temp C  ;22.6;WET Temp C ;18;DP Temp C  
33;19/05/2005;09:23:46;26.4;WBGT Temp C;39.2;%RH C      ;33.6;TA Temp C  ;35.6;TG Temp C  ;22.5;WET Temp C ;17.8;DP Temp C  
34;19/05/2005;09:24:46;26.4;WBGT Temp C;39;%RH C      ;33.7;TA Temp C  ;35.4;TG Temp C  ;22.6;WET Temp C ;17.9;DP Temp C  
35;19/05/2005;09:25:46;26.4;WBGT Temp C;39.8;%RH C      ;33.5;TA Temp C  ;35.2;TG Temp C  ;22.6;WET Temp C ;18;DP Temp C  
36;19/05/2005;09:26:46;26.2;WBGT Temp C;39.6;%RH C      ;33.5;TA Temp C  ;35;TG Temp C  ;22.5;WET Temp C ;17.8;DP Temp C  
37;19/05/2005;09:27:46;26;WBGT Temp C;40.2;%RH C      ;33.2;TA Temp C  ;34.6;TG Temp C  ;22.4;WET Temp C ;17.8;DP Temp C  
38;19/05/2005;09:28:46;26.2;WBGT Temp C;39.6;%RH C      ;33.6;TA Temp C  ;34.6;TG Temp C  ;22.6;WET Temp C ;17.9;DP Temp C  
39;19/05/2005;09:29:46;26.2;WBGT Temp C;39.5;%RH C      ;33.6;TA Temp C  ;34.8;TG Temp C  ;22.6;WET Temp C ;17.9;DP Temp C  
40;19/05/2005;09:30:46;26.1;WBGT Temp C;39.9;%RH C      ;33.3;TA Temp C  ;34.9;TG Temp C  ;22.4;WET Temp C ;17.8;DP Temp C  
41;19/05/2005;09:31:46;26.1;WBGT Temp C;40.3;%RH C      ;33.1;TA Temp C  ;35;TG Temp C  ;22.4;WET Temp C ;17.8;DP Temp C  
42;19/05/2005;09:32:46;26.3;WBGT Temp C;39.3;%RH C      ;33.6;TA Temp C  ;35.1;TG Temp C  ;22.6;WET Temp C ;17.9;DP Temp C  
43;19/05/2005;09:33:46;26.3;WBGT Temp C;39.6;%RH C      ;33.5;TA Temp C  ;35.3;TG Temp C  ;22.5;WET Temp C ;17.8;DP Temp C  
44;19/05/2005;09:34:46;26.1;WBGT Temp C;40.7;%RH C      ;32.9;TA Temp C  ;35.1;TG Temp C  ;22.3;WET Temp C ;17.8;DP Temp C  
45;19/05/2005;09:35:46;26.1;WBGT Temp C;40.2;%RH C      ;33.2;TA Temp C  ;34.9;TG Temp C  ;22.4;WET Temp C ;17.8;DP Temp C  
46;19/05/2005;09:36:46;26.1;WBGT Temp C;40.9;%RH C      ;33;TA Temp C  ;34.8;TG Temp C  ;22.4;WET Temp C ;17.9;DP Temp C  
47;19/05/2005;09:37:46;26.1;WBGT Temp C;41;%RH C      ;32.9;TA Temp C  ;34.8;TG Temp C  ;22.4;WET Temp C ;17.8;DP Temp C  
48;19/05/2005;09:38:46;26.1;WBGT Temp C;40.4;%RH C      ;33.1;TA Temp C  ;34.9;TG Temp C  ;22.4;WET Temp C ;17.8;DP Temp C  
49;19/05/2005;09:39:46;26.1;WBGT Temp C;39.7;%RH C      ;33.3;TA Temp C  ;35;TG Temp C  ;22.4;WET Temp C ;17.7;DP Temp C  
50;19/05/2005;09:40:46;26.2;WBGT Temp C;39.1;%RH C      ;33.6;TA Temp C  ;35.1;TG Temp C  ;22.5;WET Temp C ;17.7;DP Temp C  
51;19/05/2005;09:41:46;26.3;WBGT Temp C;38.7;%RH C      ;33.8;TA Temp C  ;35.2;TG Temp C  ;22.5;WET Temp C ;17.7;DP Temp C  
52;19/05/2005;09:42:46;26.3;WBGT Temp C;38.7;%RH C      ;33.7;TA Temp C  ;35.4;TG Temp C  ;22.5;WET Temp C ;17.6;DP Temp C  
53;19/05/2005;09:43:46;26.5;WBGT Temp C;38;%RH C      ;34.1;TA Temp C  ;35.6;TG Temp C  ;22.6;WET Temp C ;17.7;DP Temp C  
54;19/05/2005;09:44:46;26.3;WBGT Temp C;38.3;%RH C      ;33.8;TA Temp C  ;35.7;TG Temp C  ;22.4;WET Temp C ;17.6;DP Temp C  
55;19/05/2005;09:45:46;26.4;WBGT Temp C;37.8;%RH C      ;34;TA Temp C  ;35.5;TG Temp C  ;22.5;WET Temp C ;17.5;DP Temp C  
56;19/05/2005;09:46:46;26.4;WBGT Temp C;37.2;%RH C      ;34.2;TA Temp C  ;35.7;TG Temp C  ;22.5;WET Temp C ;17.5;DP Temp C  
57;19/05/2005;09:47:46;26.5;WBGT Temp C;37.8;%RH C      ;34;TA Temp C  ;35.9;TG Temp C  ;22.5;WET Temp C ;17.5;DP Temp C  
58;19/05/2005;09:48:46;26.6;WBGT Temp C;37.8;%RH C      ;34.1;TA Temp C  ;36.1;TG Temp C  ;22.6;WET Temp C ;17.6;DP Temp C  
59;19/05/2005;09:49:46;26.7;WBGT Temp C;36.5;%RH C      ;34.6;TA Temp C  ;36.4;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
60;19/05/2005;09:50:46;26.7;WBGT Temp C;36.2;%RH C      ;34.7;TA Temp C  ;36.3;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
61;19/05/2005;09:51:46;26.6;WBGT Temp C;34.9;%RH C      ;34.9;TA Temp C  ;36.4;TG Temp C  ;22.5;WET Temp C ;17.1;DP Temp C  
62;19/05/2005;09:52:46;26.5;WBGT Temp C;34.9;%RH C      ;34.8;TA Temp C  ;36.3;TG Temp C  ;22.4;WET Temp C ;17;DP Temp C  
63;19/05/2005;09:53:46;26.4;WBGT Temp C;35;%RH C      ;34.6;TA Temp C  ;36;TG Temp C  ;22.4;WET Temp C ;16.9;DP Temp C  
64;19/05/2005;09:54:46;26.3;WBGT Temp C;34.6;%RH C      ;34.8;TA Temp C  ;35.9;TG Temp C  ;22.3;WET Temp C ;16.8;DP Temp C  
65;19/05/2005;09:55:46;26.5;WBGT Temp C;34.3;%RH C      ;35;TA Temp C  ;36.2;TG Temp C  ;22.4;WET Temp C ;16.9;DP Temp C  
66;19/05/2005;09:56:46;26.4;WBGT Temp C;34.4;%RH C      ;34.8;TA Temp C  ;36.2;TG Temp C  ;22.3;WET Temp C ;16.7;DP Temp C  
67;19/05/2005;09:57:46;26.5;WBGT Temp C;34.2;%RH C      ;34.9;TA Temp C  ;36.3;TG Temp C  ;22.3;WET Temp C ;16.7;DP Temp C  
68;19/05/2005;09:58:46;26.6;WBGT Temp C;34;%RH C      ;35.1;TA Temp C  ;36.6;TG Temp C  ;22.4;WET Temp C ;16.8;DP Temp C  
69;19/05/2005;09:59:46;26.6;WBGT Temp C;33.6;%RH C      ;35.2;TA Temp C  ;36.7;TG Temp C  ;22.4;WET Temp C ;16.8;DP Temp C  
70;19/05/2005;10:00:46;26.5;WBGT Temp C;33.7;%RH C      ;35;TA Temp C  ;36.6;TG Temp C  ;22.3;WET Temp C ;16.6;DP Temp C  
71;19/05/2005;10:01:46;26.7;WBGT Temp C;33.4;%RH C      ;35.4;TA Temp C  ;36.5;TG Temp C  ;22.5;WET Temp C ;16.8;DP Temp C  
72;19/05/2005;10:02:46;26.9;WBGT Temp C;32.4;%RH C      ;35.9;TA Temp C  ;37;TG Temp C  ;22.6;WET Temp C ;16.8;DP Temp C  
73;19/05/2005;10:03:46;27;WBGT Temp C;32.3;%RH C      ;35.9;TA Temp C  ;37.3;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
74;19/05/2005;10:04:46;26.8;WBGT Temp C;32.9;%RH C      ;35.6;TA Temp C  ;37;TG Temp C  ;22.5;WET Temp C ;16.7;DP Temp C  
75;19/05/2005;10:05:46;26.6;WBGT Temp C;32.6;%RH C      ;35.5;TA Temp C  ;36.9;TG Temp C  ;22.3;WET Temp C ;16.5;DP Temp C  
76;19/05/2005;10:06:46;26.6;WBGT Temp C;33.1;%RH C      ;35.2;TA Temp C  ;36.9;TG Temp C  ;22.3;WET Temp C ;16.5;DP Temp C  
77;19/05/2005;10:07:46;26.8;WBGT Temp C;32.3;%RH C      ;35.7;TA Temp C  ;37.1;TG Temp C  ;22.4;WET Temp C ;16.5;DP Temp C  
78;19/05/2005;10:08:46;27;WBGT Temp C;31.8;%RH C      ;36.1;TA Temp C  ;37.4;TG Temp C  ;22.6;WET Temp C ;16.6;DP Temp C  
79;19/05/2005;10:09:46;27.1;WBGT Temp C;32.1;%RH C      ;36.1;TA Temp C  ;37.5;TG Temp C  ;22.7;WET Temp C ;16.8;DP Temp C  
80;19/05/2005;10:10:46;27;WBGT Temp C;31.9;%RH C      ;36;TA Temp C  ;37.6;TG Temp C  ;22.5;WET Temp C ;16.6;DP Temp C  
81;19/05/2005;10:11:46;26.7;WBGT Temp C;32.5;%RH C      ;35.4;TA Temp C  ;37.4;TG Temp C  ;22.2;WET Temp C ;16.4;DP Temp C  
82;19/05/2005;10:12:46;26.8;WBGT Temp C;32.2;%RH C      ;35.6;TA Temp C  ;37.2;TG Temp C  ;22.4;WET Temp C ;16.5;DP Temp C  
83;19/05/2005;10:13:46;26.7;WBGT Temp C;33;%RH C      ;35.1;TA Temp C  ;37.2;TG Temp C  ;22.2;WET Temp C ;16.4;DP Temp C  
84;19/05/2005;10:14:46;26.6;WBGT Temp C;31.8;%RH C      ;35.5;TA Temp C  ;37.1;TG Temp C  ;22.2;WET Temp C ;16.1;DP Temp C  
85;19/05/2005;10:15:46;26.7;WBGT Temp C;32.3;%RH C      ;35.4;TA Temp C  ;37;TG Temp C  ;22.3;WET Temp C ;16.4;DP Temp C  
86;19/05/2005;10:16:46;26.6;WBGT Temp C;31.9;%RH C      ;35.6;TA Temp C  ;37.1;TG Temp C  ;22.2;WET Temp C ;16.3;DP Temp C  
87;19/05/2005;10:17:46;26.7;WBGT Temp C;31.3;%RH C      ;35.9;TA Temp C  ;37.1;TG Temp C  ;22.3;WET Temp C ;16.2;DP Temp C  
88;19/05/2005;10:18:46;26.8;WBGT Temp C;31.1;%RH C      ;35.9;TA Temp C  ;37.3;TG Temp C  ;22.3;WET Temp C ;16.2;DP Temp C  
89;19/05/2005;10:19:46;26.7;WBGT Temp C;31.9;%RH C      ;35.5;TA Temp C  ;37.4;TG Temp C  ;22.2;WET Temp C ;16.2;DP Temp C  
90;19/05/2005;10:20:46;26.7;WBGT Temp C;31.5;%RH C      ;35.6;TA Temp C  ;37.5;TG Temp C  ;22.1;WET Temp C ;16.1;DP Temp C  
91;19/05/2005;10:21:46;27;WBGT Temp C;31.1;%RH C      ;36;TA Temp C  ;37.9;TG Temp C  ;22.4;WET Temp C ;16.3;DP Temp C  
92;19/05/2005;10:22:46;26.9;WBGT Temp C;30.8;%RH C      ;36.1;TA Temp C  ;37.8;TG Temp C  ;22.3;WET Temp C ;16.1;DP Temp C  
93;19/05/2005;10:23:46;26.9;WBGT Temp C;30.4;%RH C      ;36.2;TA Temp C  ;37.9;TG Temp C  ;22.3;WET Temp C ;16;DP Temp C  
94;19/05/2005;10:24:46;26.9;WBGT Temp C;31.3;%RH C      ;35.8;TA Temp C  ;37.8;TG Temp C  ;22.3;WET Temp C ;16.2;DP Temp C  
95;19/05/2005;10:25:46;27;WBGT Temp C;30.6;%RH C      ;36.2;TA Temp C  ;37.9;TG Temp C  ;22.4;WET Temp C ;16.2;DP Temp C  
96;19/05/2005;10:26:46;27.2;WBGT Temp C;30;%RH C      ;36.6;TA Temp C  ;38.3;TG Temp C  ;22.5;WET Temp C ;16.2;DP Temp C  
97;19/05/2005;10:27:46;27.1;WBGT Temp C;29.9;%RH C      ;36.6;TA Temp C  ;38.3;TG Temp C  ;22.4;WET Temp C ;16.1;DP Temp C  
98;19/05/2005;10:28:46;27.1;WBGT Temp C;30.1;%RH C      ;36.5;TA Temp C  ;38.1;TG Temp C  ;22.4;WET Temp C ;16.1;DP Temp C  
99;19/05/2005;10:29:46;27.3;WBGT Temp C;29.4;%RH C      ;37;TA Temp C  ;38.3;TG Temp C  ;22.6;WET Temp C ;16.2;DP Temp C  
100;19/05/2005;10:30:46;27.3;WBGT Temp C;29.5;%RH C      ;37;TA Temp C  ;38.5;TG Temp C  ;22.6;WET Temp C ;16.2;DP Temp C  
101;19/05/2005;10:31:46;27.7;WBGT Temp C;28.9;%RH C      ;37.5;TA Temp C  ;39;TG Temp C  ;22.8;WET Temp C ;16.3;DP Temp C  
102;19/05/2005;10:32:46;27.7;WBGT Temp C;28.7;%RH C      ;37.5;TA Temp C  ;39.2;TG Temp C  ;22.8;WET Temp C ;16.3;DP Temp C  
103;19/05/2005;10:33:46;27.5;WBGT Temp C;28.8;%RH C      ;37.3;TA Temp C  ;39.2;TG Temp C  ;22.6;WET Temp C ;16.1;DP Temp C  
104;19/05/2005;10:34:46;27.9;WBGT Temp C;28.8;%RH C      ;37.7;TA Temp C  ;39.5;TG Temp C  ;23;WET Temp C ;16.5;DP Temp C  
105;19/05/2005;10:35:46;27.8;WBGT Temp C;27.7;%RH C      ;37.7;TA Temp C  ;40;TG Temp C  ;22.6;WET Temp C ;15.8;DP Temp C  
106;19/05/2005;10:36:46;27.8;WBGT Temp C;27.1;%RH C      ;38.1;TA Temp C  ;40.1;TG Temp C  ;22.6;WET Temp C ;15.8;DP Temp C  
107;19/05/2005;10:37:46;27.6;WBGT Temp C;27.7;%RH C      ;37.6;TA Temp C  ;39.4;TG Temp C  ;22.6;WET Temp C ;15.8;DP Temp C  
108;19/05/2005;10:38:46;27.5;WBGT Temp C;27.5;%RH C      ;37.7;TA Temp C  ;39.3;TG Temp C  ;22.5;WET Temp C ;15.7;DP Temp C  
109;19/05/2005;10:39:46;27.3;WBGT Temp C;28.5;%RH C      ;37.1;TA Temp C  ;39;TG Temp C  ;22.4;WET Temp C ;15.8;DP Temp C  
110;19/05/2005;10:40:46;27.6;WBGT Temp C;27.9;%RH C      ;37.6;TA Temp C  ;39.2;TG Temp C  ;22.7;WET Temp C ;16;DP Temp C  
111;19/05/2005;10:41:46;27.8;WBGT Temp C;27.2;%RH C      ;38;TA Temp C  ;39.8;TG Temp C  ;22.7;WET Temp C ;15.8;DP Temp C  
112;19/05/2005;10:42:46;27.9;WBGT Temp C;27;%RH C      ;38.1;TA Temp C  ;40.1;TG Temp C  ;22.7;WET Temp C ;15.8;DP Temp C  
113;19/05/2005;10:43:46;27.7;WBGT Temp C;28.1;%RH C      ;37.4;TA Temp C  ;39.7;TG Temp C  ;22.6;WET Temp C ;15.9;DP Temp C  
114;19/05/2005;10:44:46;27.6;WBGT Temp C;28;%RH C      ;37.6;TA Temp C  ;39.5;TG Temp C  ;22.6;WET Temp C ;15.9;DP Temp C  
115;19/05/2005;10:45:46;27.5;WBGT Temp C;28.4;%RH C      ;37.4;TA Temp C  ;39.1;TG Temp C  ;22.6;WET Temp C ;16;DP Temp C  
116;19/05/2005;10:46:46;27.3;WBGT Temp C;28.9;%RH C      ;36.9;TA Temp C  ;38.9;TG Temp C  ;22.4;WET Temp C ;15.8;DP Temp C  
117;19/05/2005;10:47:46;27.2;WBGT Temp C;29.3;%RH C      ;36.6;TA Temp C  ;38.7;TG Temp C  ;22.3;WET Temp C ;15.8;DP Temp C  
118;19/05/2005;10:48:46;27.3;WBGT Temp C;29.1;%RH C      ;36.9;TA Temp C  ;38.6;TG Temp C  ;22.5;WET Temp C ;16;DP Temp C  
119;19/05/2005;10:49:46;27.4;WBGT Temp C;28.9;%RH C      ;37.1;TA Temp C  ;39;TG Temp C  ;22.5;WET Temp C ;16;DP Temp C  
120;19/05/2005;10:50:46;27.7;WBGT Temp C;28;%RH C      ;37.7;TA Temp C  ;39.6;TG Temp C  ;22.7;WET Temp C ;16;DP Temp C  
121;19/05/2005;10:51:46;27.7;WBGT Temp C;28.5;%RH C      ;37.3;TA Temp C  ;39.8;TG Temp C  ;22.6;WET Temp C ;16;DP Temp C  
122;19/05/2005;10:52:46;27.8;WBGT Temp C;28;%RH C      ;37.7;TA Temp C  ;39.7;TG Temp C  ;22.8;WET Temp C ;16.2;DP Temp C  
123;19/05/2005;10:53:46;27.8;WBGT Temp C;27.9;%RH C      ;37.7;TA Temp C  ;39.8;TG Temp C  ;22.7;WET Temp C ;16;DP Temp C  
124;19/05/2005;10:54:46;27.7;WBGT Temp C;28.1;%RH C      ;37.5;TA Temp C  ;39.8;TG Temp C  ;22.6;WET Temp C ;16;DP Temp C  
125;19/05/2005;10:55:46;27.7;WBGT Temp C;27.7;%RH C      ;37.6;TA Temp C  ;39.9;TG Temp C  ;22.5;WET Temp C ;15.8;DP Temp C  
126;19/05/2005;10:56:46;28;WBGT Temp C;26.1;%RH C      ;38.7;TA Temp C  ;40.1;TG Temp C  ;22.9;WET Temp C ;15.8;DP Temp C  
127;19/05/2005;10:57:46;28.4;WBGT Temp C;24.4;%RH C      ;39.8;TA Temp C  ;41;TG Temp C  ;23.1;WET Temp C ;15.6;DP Temp C  
128;19/05/2005;10:58:46;28.7;WBGT Temp C;25.4;%RH C      ;39.2;TA Temp C  ;42;TG Temp C  ;23;WET Temp C ;15.7;DP Temp C  
129;19/05/2005;10:59:46;28.7;WBGT Temp C;26.5;%RH C      ;38.4;TA Temp C  ;42.8;TG Temp C  ;22.7;WET Temp C ;15.7;DP Temp C  
130;19/05/2005;11:00:46;28.9;WBGT Temp C;25.9;%RH C      ;38.8;TA Temp C  ;43.4;TG Temp C  ;22.8;WET Temp C ;15.7;DP Temp C  
131;19/05/2005;11:01:46;29;WBGT Temp C;26.1;%RH C      ;38.7;TA Temp C  ;43.5;TG Temp C  ;22.8;WET Temp C ;15.8;DP Temp C  
132;19/05/2005;11:02:46;29.2;WBGT Temp C;25.6;%RH C      ;39.1;TA Temp C  ;43.7;TG Temp C  ;23;WET Temp C ;15.8;DP Temp C  
133;19/05/2005;11:03:46;29.1;WBGT Temp C;25.2;%RH C      ;39.3;TA Temp C  ;43.4;TG Temp C  ;23;WET Temp C ;15.7;DP Temp C  
134;19/05/2005;11:04:46;29.2;WBGT Temp C;24.6;%RH C      ;39.9;TA Temp C  ;43.4;TG Temp C  ;23.2;WET Temp C ;15.8;DP Temp C  
135;19/05/2005;11:05:46;28.9;WBGT Temp C;25;%RH C      ;39.3;TA Temp C  ;42.9;TG Temp C  ;22.9;WET Temp C ;15.6;DP Temp C  
136;19/05/2005;11:06:46;28.9;WBGT Temp C;24.5;%RH C      ;39.9;TA Temp C  ;42.3;TG Temp C  ;23.2;WET Temp C ;15.8;DP Temp C  
137;19/05/2005;11:07:46;28.4;WBGT Temp C;25.8;%RH C      ;38.5;TA Temp C  ;42;TG Temp C  ;22.6;WET Temp C ;15.4;DP Temp C  
138;19/05/2005;11:08:46;28.2;WBGT Temp C;26.4;%RH C      ;38.4;TA Temp C  ;41.1;TG Temp C  ;22.7;WET Temp C ;15.7;DP Temp C  
139;19/05/2005;11:09:46;28.1;WBGT Temp C;26.4;%RH C      ;38.5;TA Temp C  ;40.6;TG Temp C  ;22.8;WET Temp C ;15.8;DP Temp C  
140;19/05/2005;11:10:46;28;WBGT Temp C;26.9;%RH C      ;38.2;TA Temp C  ;40.4;TG Temp C  ;22.8;WET Temp C ;15.9;DP Temp C  
141;19/05/2005;11:11:46;28;WBGT Temp C;26.6;%RH C      ;38.4;TA Temp C  ;40.4;TG Temp C  ;22.8;WET Temp C ;15.9;DP Temp C  
142;19/05/2005;11:12:46;28.3;WBGT Temp C;26.2;%RH C      ;38.7;TA Temp C  ;40.9;TG Temp C  ;22.9;WET Temp C ;15.9;DP Temp C  
143;19/05/2005;11:13:46;28.6;WBGT Temp C;25.6;%RH C      ;39.3;TA Temp C  ;41.2;TG Temp C  ;23.2;WET Temp C ;16.1;DP Temp C  
144;19/05/2005;11:14:46;28.6;WBGT Temp C;24.8;%RH C      ;39.7;TA Temp C  ;41.5;TG Temp C  ;23.2;WET Temp C ;15.8;DP Temp C  
145;19/05/2005;11:15:46;28.5;WBGT Temp C;24.7;%RH C      ;39.6;TA Temp C  ;41.4;TG Temp C  ;23;WET Temp C ;15.6;DP Temp C  
146;19/05/2005;11:16:46;28.7;WBGT Temp C;24;%RH C      ;40.2;TA Temp C  ;41.5;TG Temp C  ;23.3;WET Temp C ;15.8;DP Temp C  
147;19/05/2005;11:17:46;28.6;WBGT Temp C;23.6;%RH C      ;40.5;TA Temp C  ;41.2;TG Temp C  ;23.3;WET Temp C ;15.7;DP Temp C  
148;19/05/2005;11:18:46;28.3;WBGT Temp C;24.4;%RH C      ;39.7;TA Temp C  ;40.8;TG Temp C  ;23;WET Temp C ;15.5;DP Temp C  
149;19/05/2005;11:19:46;28.4;WBGT Temp C;24.2;%RH C      ;40.1;TA Temp C  ;40.8;TG Temp C  ;23.2;WET Temp C ;15.7;DP Temp C  
150;19/05/2005;11:20:46;28.3;WBGT Temp C;25.7;%RH C      ;38.8;TA Temp C  ;41.5;TG Temp C  ;22.7;WET Temp C ;15.5;DP Temp C  
151;19/05/2005;11:21:46;28.3;WBGT Temp C;26.4;%RH C      ;38.2;TA Temp C  ;42;TG Temp C  ;22.5;WET Temp C ;15.4;DP Temp C  
152;19/05/2005;11:22:46;28.5;WBGT Temp C;27;%RH C      ;38.1;TA Temp C  ;42.3;TG Temp C  ;22.7;WET Temp C ;15.8;DP Temp C  
153;19/05/2005;11:23:46;28.9;WBGT Temp C;26.3;%RH C      ;38.6;TA Temp C  ;43.1;TG Temp C  ;22.9;WET Temp C ;15.9;DP Temp C  
154;19/05/2005;11:24:46;29.2;WBGT Temp C;25.4;%RH C      ;39.3;TA Temp C  ;43.5;TG Temp C  ;23.1;WET Temp C ;15.9;DP Temp C  
155;19/05/2005;11:25:46;29.3;WBGT Temp C;24.6;%RH C      ;39.8;TA Temp C  ;43.6;TG Temp C  ;23.2;WET Temp C ;15.8;DP Temp C  
156;19/05/2005;11:26:46;29.6;WBGT Temp C;24;%RH C      ;40.1;TA Temp C  ;44.8;TG Temp C  ;23.1;WET Temp C ;15.6;DP Temp C  
157;19/05/2005;11:27:46;29.5;WBGT Temp C;24.4;%RH C      ;39.6;TA Temp C  ;44.9;TG Temp C  ;23;WET Temp C ;15.5;DP Temp C  
158;19/05/2005;11:28:46;29.6;WBGT Temp C;22.8;%RH C      ;40.9;TA Temp C  ;44.4;TG Temp C  ;23.3;WET Temp C ;15.5;DP Temp C  
