Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
28;17/05/2004;10:27:42;33;WBGT Temp C;20.1;%RH C      ;46.4;TA Temp C  ;49.3;TG Temp C  ;26.1;WET Temp C ;18.2;DP Temp C  
29;17/05/2004;10:28:42;32.6;WBGT Temp C;18.1;%RH C      ;47.5;TA Temp C  ;48.6;TG Temp C  ;25.8;WET Temp C ;17.3;DP Temp C  
30;17/05/2004;10:29:42;32.7;WBGT Temp C;18.4;%RH C      ;47.8;TA Temp C  ;48.2;TG Temp C  ;26.1;WET Temp C ;17.7;DP Temp C  
31;17/05/2004;10:30:42;32.8;WBGT Temp C;18.4;%RH C      ;47.6;TA Temp C  ;48.8;TG Temp C  ;26;WET Temp C ;17.6;DP Temp C  
32;17/05/2004;10:31:42;32.6;WBGT Temp C;17.2;%RH C      ;48.3;TA Temp C  ;48.5;TG Temp C  ;25.9;WET Temp C ;17;DP Temp C  
33;17/05/2004;10:32:42;32.4;WBGT Temp C;17.1;%RH C      ;48.3;TA Temp C  ;48;TG Temp C  ;25.8;WET Temp C ;17;DP Temp C  
34;17/05/2004;10:33:42;32.6;WBGT Temp C;17.2;%RH C      ;48.6;TA Temp C  ;48;TG Temp C  ;26;WET Temp C ;17.3;DP Temp C  
35;17/05/2004;10:34:42;32.7;WBGT Temp C;16.6;%RH C      ;49;TA Temp C  ;48.6;TG Temp C  ;26;WET Temp C ;17;DP Temp C  
36;17/05/2004;10:35:42;32.2;WBGT Temp C;17.8;%RH C      ;47.2;TA Temp C  ;48.3;TG Temp C  ;25.4;WET Temp C ;16.6;DP Temp C  
37;17/05/2004;10:36:42;32.7;WBGT Temp C;17.2;%RH C      ;48.3;TA Temp C  ;48.6;TG Temp C  ;25.8;WET Temp C ;17;DP Temp C  
38;17/05/2004;10:37:42;32.9;WBGT Temp C;18.2;%RH C      ;47.6;TA Temp C  ;49.4;TG Temp C  ;25.9;WET Temp C ;17.5;DP Temp C  
39;17/05/2004;10:38:42;32.9;WBGT Temp C;17.1;%RH C      ;48.2;TA Temp C  ;49.8;TG Temp C  ;25.7;WET Temp C ;16.8;DP Temp C  
40;17/05/2004;10:39:42;33;WBGT Temp C;18.7;%RH C      ;47.4;TA Temp C  ;50.2;TG Temp C  ;25.9;WET Temp C ;17.6;DP Temp C  
41;17/05/2004;10:40:42;33.5;WBGT Temp C;17.6;%RH C      ;48.6;TA Temp C  ;50.5;TG Temp C  ;26.3;WET Temp C ;17.7;DP Temp C  
42;17/05/2004;10:41:42;33.5;WBGT Temp C;15.7;%RH C      ;49.9;TA Temp C  ;50.7;TG Temp C  ;26.2;WET Temp C ;16.9;DP Temp C  
43;17/05/2004;10:42:42;33.6;WBGT Temp C;15.2;%RH C      ;50.5;TA Temp C  ;50.9;TG Temp C  ;26.3;WET Temp C ;16.9;DP Temp C  
44;17/05/2004;10:43:42;33.4;WBGT Temp C;15.2;%RH C      ;50.2;TA Temp C  ;50.4;TG Temp C  ;26.2;WET Temp C ;16.7;DP Temp C  
45;17/05/2004;10:44:42;33.2;WBGT Temp C;16.8;%RH C      ;49.1;TA Temp C  ;49.4;TG Temp C  ;26.3;WET Temp C ;17.5;DP Temp C  
46;17/05/2004;10:45:42;33.1;WBGT Temp C;15.8;%RH C      ;49.8;TA Temp C  ;49.6;TG Temp C  ;26.3;WET Temp C ;17;DP Temp C  
47;17/05/2004;10:46:42;32.7;WBGT Temp C;17.6;%RH C      ;47.4;TA Temp C  ;49.7;TG Temp C  ;25.5;WET Temp C ;16.7;DP Temp C  
48;17/05/2004;10:47:42;32.5;WBGT Temp C;19.2;%RH C      ;46;TA Temp C  ;48.9;TG Temp C  ;25.6;WET Temp C ;17.3;DP Temp C  
49;17/05/2004;10:48:42;32.6;WBGT Temp C;16.5;%RH C      ;48.8;TA Temp C  ;48.4;TG Temp C  ;25.9;WET Temp C ;16.8;DP Temp C  
50;17/05/2004;10:49:42;32.6;WBGT Temp C;15.7;%RH C      ;49.5;TA Temp C  ;48.3;TG Temp C  ;26;WET Temp C ;16.6;DP Temp C  
51;17/05/2004;10:50:42;32.4;WBGT Temp C;15.8;%RH C      ;49;TA Temp C  ;48.3;TG Temp C  ;25.7;WET Temp C ;16.3;DP Temp C  
52;17/05/2004;10:51:42;32.9;WBGT Temp C;15.1;%RH C      ;50.3;TA Temp C  ;48.9;TG Temp C  ;26.2;WET Temp C ;16.6;DP Temp C  
53;17/05/2004;10:52:42;33.4;WBGT Temp C;14.6;%RH C      ;50.9;TA Temp C  ;50.1;TG Temp C  ;26.3;WET Temp C ;16.6;DP Temp C  
54;17/05/2004;10:53:42;33.2;WBGT Temp C;15.9;%RH C      ;49.1;TA Temp C  ;51;TG Temp C  ;25.7;WET Temp C ;16.4;DP Temp C  
55;17/05/2004;10:54:42;33.3;WBGT Temp C;14.9;%RH C      ;50.2;TA Temp C  ;50.5;TG Temp C  ;26;WET Temp C ;16.4;DP Temp C  
56;17/05/2004;10:55:42;33.2;WBGT Temp C;14.6;%RH C      ;50.5;TA Temp C  ;50.4;TG Temp C  ;25.9;WET Temp C ;16.1;DP Temp C  
57;17/05/2004;10:56:42;33.2;WBGT Temp C;15.9;%RH C      ;48.5;TA Temp C  ;51.6;TG Temp C  ;25.4;WET Temp C ;16;DP Temp C  
58;17/05/2004;10:57:42;33.9;WBGT Temp C;16.4;%RH C      ;49.1;TA Temp C  ;52.3;TG Temp C  ;26.1;WET Temp C ;17;DP Temp C  
59;17/05/2004;10:58:42;33.7;WBGT Temp C;14.3;%RH C      ;50.7;TA Temp C  ;51.6;TG Temp C  ;26;WET Temp C ;16.1;DP Temp C  
60;17/05/2004;10:59:42;33.6;WBGT Temp C;13.7;%RH C      ;51.6;TA Temp C  ;51.1;TG Temp C  ;26.2;WET Temp C ;16.1;DP Temp C  
61;17/05/2004;11:00:42;33.8;WBGT Temp C;13.7;%RH C      ;51.6;TA Temp C  ;51.6;TG Temp C  ;26.2;WET Temp C ;16;DP Temp C  
62;17/05/2004;11:01:42;34;WBGT Temp C;14.3;%RH C      ;51.2;TA Temp C  ;52.4;TG Temp C  ;26.2;WET Temp C ;16.4;DP Temp C  
63;17/05/2004;11:02:42;34;WBGT Temp C;13.4;%RH C      ;51.9;TA Temp C  ;52.4;TG Temp C  ;26.2;WET Temp C ;15.9;DP Temp C  
64;17/05/2004;11:03:42;33.9;WBGT Temp C;19.5;%RH C      ;47.6;TA Temp C  ;51.9;TG Temp C  ;26.3;WET Temp C ;18.4;DP Temp C  
65;17/05/2004;11:04:42;33;WBGT Temp C;19;%RH C      ;45.8;TA Temp C  ;51.7;TG Temp C  ;25.1;WET Temp C ;16.7;DP Temp C  
66;17/05/2004;11:05:42;33.3;WBGT Temp C;20;%RH C      ;45.5;TA Temp C  ;51.6;TG Temp C  ;25.5;WET Temp C ;17.5;DP Temp C  
67;17/05/2004;11:06:42;33.7;WBGT Temp C;14.4;%RH C      ;50.5;TA Temp C  ;51.8;TG Temp C  ;26;WET Temp C ;16.1;DP Temp C  
68;17/05/2004;11:07:42;33.7;WBGT Temp C;13.2;%RH C      ;51.8;TA Temp C  ;51.9;TG Temp C  ;26;WET Temp C ;15.6;DP Temp C  
69;17/05/2004;11:08:42;33.8;WBGT Temp C;12.7;%RH C      ;52.6;TA Temp C  ;51.6;TG Temp C  ;26.2;WET Temp C ;15.6;DP Temp C  
70;17/05/2004;11:09:42;34.2;WBGT Temp C;14.8;%RH C      ;51.3;TA Temp C  ;52.5;TG Temp C  ;26.4;WET Temp C ;16.8;DP Temp C  
71;17/05/2004;11:10:42;33.2;WBGT Temp C;18.3;%RH C      ;46.4;TA Temp C  ;52.4;TG Temp C  ;25.1;WET Temp C ;16.4;DP Temp C  
72;17/05/2004;11:11:42;33.2;WBGT Temp C;20.1;%RH C      ;45.3;TA Temp C  ;51.8;TG Temp C  ;25.3;WET Temp C ;17.3;DP Temp C  
73;17/05/2004;11:12:42;33.4;WBGT Temp C;20.1;%RH C      ;45.7;TA Temp C  ;51.8;TG Temp C  ;25.6;WET Temp C ;17.6;DP Temp C  
74;17/05/2004;11:13:42;33.1;WBGT Temp C;18.3;%RH C      ;46.8;TA Temp C  ;52;TG Temp C  ;25.1;WET Temp C ;16.7;DP Temp C  
75;17/05/2004;11:14:42;32.7;WBGT Temp C;19.3;%RH C      ;45.3;TA Temp C  ;51.2;TG Temp C  ;24.9;WET Temp C ;16.5;DP Temp C  
76;17/05/2004;11:15:42;33.3;WBGT Temp C;16.5;%RH C      ;47.5;TA Temp C  ;51.5;TG Temp C  ;25.4;WET Temp C ;16.2;DP Temp C  
77;17/05/2004;11:16:42;33.4;WBGT Temp C;14.9;%RH C      ;49.5;TA Temp C  ;51.9;TG Temp C  ;25.6;WET Temp C ;15.8;DP Temp C  
78;17/05/2004;11:17:42;33.6;WBGT Temp C;12.7;%RH C      ;51.3;TA Temp C  ;52.7;TG Temp C  ;25.5;WET Temp C ;14.6;DP Temp C  
79;17/05/2004;11:18:42;33.6;WBGT Temp C;12.4;%RH C      ;51.7;TA Temp C  ;52.3;TG Temp C  ;25.6;WET Temp C ;14.6;DP Temp C  
80;17/05/2004;11:19:42;33.4;WBGT Temp C;14;%RH C      ;50.1;TA Temp C  ;51.9;TG Temp C  ;25.6;WET Temp C ;15.4;DP Temp C  
81;17/05/2004;11:20:42;33.2;WBGT Temp C;12.3;%RH C      ;51.8;TA Temp C  ;51.1;TG Temp C  ;25.6;WET Temp C ;14.5;DP Temp C  
82;17/05/2004;11:21:42;32.9;WBGT Temp C;12.1;%RH C      ;52;TA Temp C  ;50.2;TG Temp C  ;25.6;WET Temp C ;14.5;DP Temp C  
83;17/05/2004;11:22:42;33.3;WBGT Temp C;13.9;%RH C      ;50.5;TA Temp C  ;50.8;TG Temp C  ;25.8;WET Temp C ;15.6;DP Temp C  
84;17/05/2004;11:23:42;33.8;WBGT Temp C;14.3;%RH C      ;51.4;TA Temp C  ;52;TG Temp C  ;26.2;WET Temp C ;16.4;DP Temp C  
85;17/05/2004;11:24:42;34.2;WBGT Temp C;14.6;%RH C      ;50.4;TA Temp C  ;53.7;TG Temp C  ;26;WET Temp C ;16.2;DP Temp C  
86;17/05/2004;11:25:42;34.4;WBGT Temp C;14.2;%RH C      ;50.4;TA Temp C  ;54.7;TG Temp C  ;25.7;WET Temp C ;15.6;DP Temp C  
87;17/05/2004;11:26:42;34.2;WBGT Temp C;12.2;%RH C      ;51.7;TA Temp C  ;54.8;TG Temp C  ;25.5;WET Temp C ;14.4;DP Temp C  
88;17/05/2004;11:27:42;33.9;WBGT Temp C;10.8;%RH C      ;53.4;TA Temp C  ;53.3;TG Temp C  ;25.7;WET Temp C ;13.8;DP Temp C  
89;17/05/2004;11:28:42;33.4;WBGT Temp C;13.6;%RH C      ;49.6;TA Temp C  ;52.9;TG Temp C  ;25.1;WET Temp C ;14.5;DP Temp C  
90;17/05/2004;11:29:42;33.8;WBGT Temp C;13.4;%RH C      ;50.8;TA Temp C  ;53.1;TG Temp C  ;25.6;WET Temp C ;15.1;DP Temp C  
91;17/05/2004;11:30:42;34;WBGT Temp C;12;%RH C      ;52.2;TA Temp C  ;53.8;TG Temp C  ;25.7;WET Temp C ;14.5;DP Temp C  
92;17/05/2004;11:31:42;33.5;WBGT Temp C;12.8;%RH C      ;50.4;TA Temp C  ;53.4;TG Temp C  ;25.1;WET Temp C ;14.1;DP Temp C  
93;17/05/2004;11:32:42;32.8;WBGT Temp C;14.2;%RH C      ;48.3;TA Temp C  ;52.4;TG Temp C  ;24.4;WET Temp C ;13.8;DP Temp C  
94;17/05/2004;11:33:42;32.3;WBGT Temp C;16.5;%RH C      ;45.6;TA Temp C  ;51.7;TG Temp C  ;24;WET Temp C ;14.3;DP Temp C  
95;17/05/2004;11:34:42;32.3;WBGT Temp C;16;%RH C      ;45.7;TA Temp C  ;52.3;TG Temp C  ;23.7;WET Temp C ;13.8;DP Temp C  
96;17/05/2004;11:35:42;33.2;WBGT Temp C;17;%RH C      ;46.6;TA Temp C  ;52.6;TG Temp C  ;24.9;WET Temp C ;15.7;DP Temp C  
97;17/05/2004;11:36:42;34.1;WBGT Temp C;16.9;%RH C      ;48.2;TA Temp C  ;54.1;TG Temp C  ;25.7;WET Temp C ;16.8;DP Temp C  
98;17/05/2004;11:37:42;34.1;WBGT Temp C;14.6;%RH C      ;49.5;TA Temp C  ;54.9;TG Temp C  ;25.3;WET Temp C ;15.3;DP Temp C  
99;17/05/2004;11:38:42;33.9;WBGT Temp C;14.8;%RH C      ;48.4;TA Temp C  ;54.5;TG Temp C  ;24.9;WET Temp C ;14.8;DP Temp C  
100;17/05/2004;11:39:42;34.8;WBGT Temp C;15.9;%RH C      ;49.7;TA Temp C  ;55.1;TG Temp C  ;26.1;WET Temp C ;16.8;DP Temp C  
101;17/05/2004;11:40:42;34.3;WBGT Temp C;14.4;%RH C      ;49.7;TA Temp C  ;55.1;TG Temp C  ;25.5;WET Temp C ;15.5;DP Temp C  
102;17/05/2004;11:41:42;33.8;WBGT Temp C;16.1;%RH C      ;47.3;TA Temp C  ;55.1;TG Temp C  ;24.8;WET Temp C ;15.2;DP Temp C  
103;17/05/2004;11:42:42;33.7;WBGT Temp C;19.7;%RH C      ;45.5;TA Temp C  ;54.6;TG Temp C  ;25.1;WET Temp C ;16.9;DP Temp C  
104;17/05/2004;11:43:42;34.1;WBGT Temp C;20.5;%RH C      ;46.1;TA Temp C  ;53.7;TG Temp C  ;25.8;WET Temp C ;18.1;DP Temp C  
105;17/05/2004;11:44:42;33.6;WBGT Temp C;18.2;%RH C      ;46.8;TA Temp C  ;53.3;TG Temp C  ;25.5;WET Temp C ;16.9;DP Temp C  
106;17/05/2004;11:45:42;33;WBGT Temp C;20.4;%RH C      ;44.4;TA Temp C  ;52.6;TG Temp C  ;24.7;WET Temp C ;16.6;DP Temp C  
107;17/05/2004;11:46:42;32.6;WBGT Temp C;19.6;%RH C      ;44.2;TA Temp C  ;52.1;TG Temp C  ;24.3;WET Temp C ;15.8;DP Temp C  
108;17/05/2004;11:47:42;33.2;WBGT Temp C;21.3;%RH C      ;44.7;TA Temp C  ;51.9;TG Temp C  ;25.2;WET Temp C ;17.5;DP Temp C  
109;17/05/2004;11:48:42;31.8;WBGT Temp C;19.5;%RH C      ;42.8;TA Temp C  ;51.4;TG Temp C  ;23.4;WET Temp C ;14.6;DP Temp C  
114;17/05/2004;11:51:42;31.6;WBGT Temp C;19.7;%RH C      ;42.8;TA Temp C  ;50.6;TG Temp C  ;23.5;WET Temp C ;14.8;DP Temp C  
115;17/05/2004;11:52:42;31.6;WBGT Temp C;18.9;%RH C      ;43.3;TA Temp C  ;51;TG Temp C  ;23.4;WET Temp C ;14.4;DP Temp C  
116;17/05/2004;11:53:42;32.2;WBGT Temp C;19.5;%RH C      ;43.9;TA Temp C  ;51.5;TG Temp C  ;24;WET Temp C ;15.4;DP Temp C  
117;17/05/2004;11:54:42;32.3;WBGT Temp C;18.7;%RH C      ;44.1;TA Temp C  ;51.8;TG Temp C  ;24;WET Temp C ;15.1;DP Temp C  
118;17/05/2004;11:55:42;32;WBGT Temp C;19.1;%RH C      ;43.4;TA Temp C  ;51.8;TG Temp C  ;23.6;WET Temp C ;14.8;DP Temp C  
119;17/05/2004;11:56:42;33.1;WBGT Temp C;22.2;%RH C      ;44.1;TA Temp C  ;51.8;TG Temp C  ;25.2;WET Temp C ;17.8;DP Temp C  
120;17/05/2004;11:57:42;32.8;WBGT Temp C;19.5;%RH C      ;44.6;TA Temp C  ;52.1;TG Temp C  ;24.6;WET Temp C ;16.1;DP Temp C  
121;17/05/2004;11:58:42;32.6;WBGT Temp C;16.2;%RH C      ;45.8;TA Temp C  ;52.9;TG Temp C  ;24;WET Temp C ;14.2;DP Temp C  
122;17/05/2004;11:59:42;33.2;WBGT Temp C;17.4;%RH C      ;46.2;TA Temp C  ;53.1;TG Temp C  ;24.7;WET Temp C ;15.6;DP Temp C  
123;17/05/2004;12:00:42;32.6;WBGT Temp C;17.1;%RH C      ;45.7;TA Temp C  ;52.2;TG Temp C  ;24.2;WET Temp C ;14.9;DP Temp C  
124;17/05/2004;12:01:42;32.2;WBGT Temp C;16.6;%RH C      ;45.3;TA Temp C  ;52;TG Temp C  ;23.8;WET Temp C ;14.1;DP Temp C  
125;17/05/2004;12:02:42;32.3;WBGT Temp C;17.4;%RH C      ;44.9;TA Temp C  ;51.8;TG Temp C  ;24;WET Temp C ;14.7;DP Temp C  
126;17/05/2004;12:03:42;31.8;WBGT Temp C;13.8;%RH C      ;46.1;TA Temp C  ;51.9;TG Temp C  ;23.2;WET Temp C ;12.1;DP Temp C  
127;17/05/2004;12:04:42;32.6;WBGT Temp C;12.5;%RH C      ;48.9;TA Temp C  ;52.5;TG Temp C  ;24.1;WET Temp C ;12.6;DP Temp C  
128;17/05/2004;12:05:42;32;WBGT Temp C;12.2;%RH C      ;47.7;TA Temp C  ;52.7;TG Temp C  ;23.2;WET Temp C ;11.2;DP Temp C  
129;17/05/2004;12:06:42;32.5;WBGT Temp C;12.1;%RH C      ;48.4;TA Temp C  ;53.2;TG Temp C  ;23.7;WET Temp C ;11.8;DP Temp C  
130;17/05/2004;12:07:42;32.6;WBGT Temp C;11.5;%RH C      ;48.9;TA Temp C  ;53.7;TG Temp C  ;23.8;WET Temp C ;11.5;DP Temp C  
131;17/05/2004;12:08:42;32.6;WBGT Temp C;11.9;%RH C      ;48.1;TA Temp C  ;54.3;TG Temp C  ;23.4;WET Temp C ;11.3;DP Temp C  
132;17/05/2004;12:09:42;32.5;WBGT Temp C;12.2;%RH C      ;47.7;TA Temp C  ;54;TG Temp C  ;23.3;WET Temp C ;11.3;DP Temp C  
133;17/05/2004;12:10:42;33.3;WBGT Temp C;11.5;%RH C      ;48.9;TA Temp C  ;55.1;TG Temp C  ;23.7;WET Temp C ;11.4;DP Temp C  
134;17/05/2004;12:11:42;34.3;WBGT Temp C;10.1;%RH C      ;52.4;TA Temp C  ;56.7;TG Temp C  ;24.8;WET Temp C ;12.1;DP Temp C  
135;17/05/2004;12:12:42;33.9;WBGT Temp C;12.1;%RH C      ;49.1;TA Temp C  ;56.8;TG Temp C  ;24.1;WET Temp C ;12.4;DP Temp C  
136;17/05/2004;12:13:42;33.6;WBGT Temp C;14.5;%RH C      ;47.2;TA Temp C  ;56.2;TG Temp C  ;24;WET Temp C ;13.4;DP Temp C  
137;17/05/2004;12:14:42;32.9;WBGT Temp C;15.2;%RH C      ;45.6;TA Temp C  ;54.6;TG Temp C  ;23.6;WET Temp C ;13.2;DP Temp C  
138;17/05/2004;12:15:42;33.1;WBGT Temp C;13.6;%RH C      ;47.7;TA Temp C  ;54.9;TG Temp C  ;23.9;WET Temp C ;12.9;DP Temp C  
139;17/05/2004;12:16:42;31.7;WBGT Temp C;13.6;%RH C      ;44.7;TA Temp C  ;53.9;TG Temp C  ;22.3;WET Temp C ;10.7;DP Temp C  
140;17/05/2004;12:17:42;32.7;WBGT Temp C;13.3;%RH C      ;47;TA Temp C  ;54.1;TG Temp C  ;23.6;WET Temp C ;12.3;DP Temp C  
141;17/05/2004;12:18:42;32.5;WBGT Temp C;15.8;%RH C      ;45;TA Temp C  ;54.2;TG Temp C  ;23.3;WET Temp C ;13.1;DP Temp C  
142;17/05/2004;12:19:42;31.8;WBGT Temp C;13.6;%RH C      ;45;TA Temp C  ;53.3;TG Temp C  ;22.5;WET Temp C ;11;DP Temp C  
143;17/05/2004;12:20:42;33.2;WBGT Temp C;16.7;%RH C      ;46.1;TA Temp C  ;54.1;TG Temp C  ;24.3;WET Temp C ;14.8;DP Temp C  
144;17/05/2004;12:21:42;32;WBGT Temp C;15.4;%RH C      ;44.4;TA Temp C  ;53.5;TG Temp C  ;22.8;WET Temp C ;12.3;DP Temp C  
145;17/05/2004;12:22:42;31.6;WBGT Temp C;14.3;%RH C      ;44.7;TA Temp C  ;52.8;TG Temp C  ;22.5;WET Temp C ;11.4;DP Temp C  
146;17/05/2004;12:23:42;31.5;WBGT Temp C;13.7;%RH C      ;45;TA Temp C  ;52.9;TG Temp C  ;22.4;WET Temp C ;10.9;DP Temp C  
147;17/05/2004;12:24:42;31.9;WBGT Temp C;11.9;%RH C      ;46.9;TA Temp C  ;53.4;TG Temp C  ;22.8;WET Temp C ;10.4;DP Temp C  
148;17/05/2004;12:25:42;32.8;WBGT Temp C;12;%RH C      ;48.4;TA Temp C  ;54.6;TG Temp C  ;23.7;WET Temp C ;11.7;DP Temp C  
149;17/05/2004;12:26:42;33.1;WBGT Temp C;9.2;%RH C      ;51.1;TA Temp C  ;55.3;TG Temp C  ;23.6;WET Temp C ;9.7;DP Temp C  
150;17/05/2004;12:27:42;32.9;WBGT Temp C;11.5;%RH C      ;48.5;TA Temp C  ;55.6;TG Temp C  ;23.2;WET Temp C ;10.8;DP Temp C  
151;17/05/2004;12:28:42;31.8;WBGT Temp C;13.5;%RH C      ;45;TA Temp C  ;53.9;TG Temp C  ;22.4;WET Temp C ;10.8;DP Temp C  
152;17/05/2004;12:29:42;32.6;WBGT Temp C;12.6;%RH C      ;47.6;TA Temp C  ;54.3;TG Temp C  ;23.4;WET Temp C ;11.7;DP Temp C  
153;17/05/2004;12:30:42;31.8;WBGT Temp C;13.8;%RH C      ;44.8;TA Temp C  ;53.4;TG Temp C  ;22.5;WET Temp C ;11.1;DP Temp C  
154;17/05/2004;12:31:42;32.5;WBGT Temp C;11.7;%RH C      ;48.2;TA Temp C  ;54.1;TG Temp C  ;23.5;WET Temp C ;11.3;DP Temp C  
155;17/05/2004;12:32:42;33.6;WBGT Temp C;10;%RH C      ;51;TA Temp C  ;56;TG Temp C  ;24;WET Temp C ;10.8;DP Temp C  
156;17/05/2004;12:33:42;34.4;WBGT Temp C;12.5;%RH C      ;50.9;TA Temp C  ;56.3;TG Temp C  ;25.1;WET Temp C ;14;DP Temp C  
157;17/05/2004;12:34:42;32.6;WBGT Temp C;13.2;%RH C      ;46.4;TA Temp C  ;55.2;TG Temp C  ;23;WET Temp C ;11.5;DP Temp C  
158;17/05/2004;12:35:42;32.7;WBGT Temp C;13.8;%RH C      ;46.6;TA Temp C  ;54.2;TG Temp C  ;23.5;WET Temp C ;12.5;DP Temp C  
159;17/05/2004;12:36:42;33.2;WBGT Temp C;15.9;%RH C      ;46.5;TA Temp C  ;54.3;TG Temp C  ;24.2;WET Temp C ;14.3;DP Temp C  
160;17/05/2004;12:37:42;32.1;WBGT Temp C;12.5;%RH C      ;46.5;TA Temp C  ;54.1;TG Temp C  ;22.8;WET Temp C ;10.7;DP Temp C  
161;17/05/2004;12:38:42;32.3;WBGT Temp C;12.1;%RH C      ;47;TA Temp C  ;54.1;TG Temp C  ;23;WET Temp C ;10.8;DP Temp C  
