Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
61;19/05/2007;09:33:45;26.5;WBGT Temp C;38.5;%RH C      ;34.1;TA Temp C  ;35.4;TG Temp C  ;22.7;WET Temp C ;17.9;DP Temp C  
62;19/05/2007;09:34:45;26.5;WBGT Temp C;38.5;%RH C      ;34.2;TA Temp C  ;35.4;TG Temp C  ;22.8;WET Temp C ;18;DP Temp C  
63;19/05/2007;09:35:45;26.5;WBGT Temp C;38.6;%RH C      ;34.2;TA Temp C  ;35.4;TG Temp C  ;22.8;WET Temp C ;18;DP Temp C  
64;19/05/2007;09:36:45;26.5;WBGT Temp C;38.1;%RH C      ;34.2;TA Temp C  ;35.4;TG Temp C  ;22.7;WET Temp C ;17.8;DP Temp C  
65;19/05/2007;09:37:45;26.3;WBGT Temp C;38.6;%RH C      ;33.8;TA Temp C  ;35.4;TG Temp C  ;22.5;WET Temp C ;17.7;DP Temp C  
66;19/05/2007;09:38:45;26.2;WBGT Temp C;38.5;%RH C      ;33.7;TA Temp C  ;35.3;TG Temp C  ;22.4;WET Temp C ;17.6;DP Temp C  
67;19/05/2007;09:39:45;26.2;WBGT Temp C;37.8;%RH C      ;33.8;TA Temp C  ;35.2;TG Temp C  ;22.4;WET Temp C ;17.4;DP Temp C  
68;19/05/2007;09:40:45;26.3;WBGT Temp C;37.8;%RH C      ;33.9;TA Temp C  ;35.3;TG Temp C  ;22.5;WET Temp C ;17.5;DP Temp C  
69;19/05/2007;09:41:45;26.4;WBGT Temp C;37.7;%RH C      ;34.2;TA Temp C  ;35.4;TG Temp C  ;22.6;WET Temp C ;17.7;DP Temp C  
70;19/05/2007;09:42:45;26.5;WBGT Temp C;38.1;%RH C      ;34.2;TA Temp C  ;35.4;TG Temp C  ;22.7;WET Temp C ;17.8;DP Temp C  
71;19/05/2007;09:43:45;26.4;WBGT Temp C;37.9;%RH C      ;34.2;TA Temp C  ;35.3;TG Temp C  ;22.7;WET Temp C ;17.8;DP Temp C  
72;19/05/2007;09:44:45;26.4;WBGT Temp C;37.8;%RH C      ;34.2;TA Temp C  ;35.3;TG Temp C  ;22.6;WET Temp C ;17.7;DP Temp C  
73;19/05/2007;09:45:45;26.5;WBGT Temp C;37.9;%RH C      ;34.3;TA Temp C  ;35.4;TG Temp C  ;22.7;WET Temp C ;17.8;DP Temp C  
74;19/05/2007;09:46:45;26.5;WBGT Temp C;37.5;%RH C      ;34.4;TA Temp C  ;35.5;TG Temp C  ;22.7;WET Temp C ;17.8;DP Temp C  
75;19/05/2007;09:47:45;26.4;WBGT Temp C;37.9;%RH C      ;34;TA Temp C  ;35.4;TG Temp C  ;22.6;WET Temp C ;17.7;DP Temp C  
76;19/05/2007;09:48:45;26.4;WBGT Temp C;37.9;%RH C      ;34.1;TA Temp C  ;35.2;TG Temp C  ;22.7;WET Temp C ;17.8;DP Temp C  
77;19/05/2007;09:49:45;26.3;WBGT Temp C;37.2;%RH C      ;34.2;TA Temp C  ;35.2;TG Temp C  ;22.5;WET Temp C ;17.5;DP Temp C  
78;19/05/2007;09:50:45;26.3;WBGT Temp C;37.1;%RH C      ;34.1;TA Temp C  ;35.3;TG Temp C  ;22.5;WET Temp C ;17.4;DP Temp C  
79;19/05/2007;09:51:45;26.4;WBGT Temp C;36.4;%RH C      ;34.6;TA Temp C  ;35.5;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
80;19/05/2007;09:52:45;26.6;WBGT Temp C;37;%RH C      ;34.6;TA Temp C  ;35.7;TG Temp C  ;22.8;WET Temp C ;17.7;DP Temp C  
81;19/05/2007;09:53:45;26.5;WBGT Temp C;36.7;%RH C      ;34.5;TA Temp C  ;35.6;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
82;19/05/2007;09:54:45;26.4;WBGT Temp C;36.6;%RH C      ;34.5;TA Temp C  ;35.5;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
83;19/05/2007;09:55:45;26.3;WBGT Temp C;36.8;%RH C      ;34.3;TA Temp C  ;35.4;TG Temp C  ;22.5;WET Temp C ;17.4;DP Temp C  
84;19/05/2007;09:56:45;26.3;WBGT Temp C;36.4;%RH C      ;34.3;TA Temp C  ;35.4;TG Temp C  ;22.4;WET Temp C ;17.2;DP Temp C  
85;19/05/2007;09:57:45;26.4;WBGT Temp C;36.5;%RH C      ;34.5;TA Temp C  ;35.4;TG Temp C  ;22.6;WET Temp C ;17.4;DP Temp C  
86;19/05/2007;09:58:45;26.5;WBGT Temp C;36.8;%RH C      ;34.5;TA Temp C  ;35.6;TG Temp C  ;22.7;WET Temp C ;17.6;DP Temp C  
87;19/05/2007;09:59:45;26.5;WBGT Temp C;36.5;%RH C      ;34.6;TA Temp C  ;35.6;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
88;19/05/2007;10:00:45;26.4;WBGT Temp C;36.6;%RH C      ;34.4;TA Temp C  ;35.5;TG Temp C  ;22.6;WET Temp C ;17.5;DP Temp C  
89;19/05/2007;10:01:45;26.3;WBGT Temp C;36.3;%RH C      ;34.4;TA Temp C  ;35.5;TG Temp C  ;22.4;WET Temp C ;17.2;DP Temp C  
90;19/05/2007;10:02:45;26.3;WBGT Temp C;36.6;%RH C      ;34.2;TA Temp C  ;35.4;TG Temp C  ;22.4;WET Temp C ;17.2;DP Temp C  
91;19/05/2007;10:03:45;26.3;WBGT Temp C;36.9;%RH C      ;34.2;TA Temp C  ;35.5;TG Temp C  ;22.4;WET Temp C ;17.3;DP Temp C  
92;19/05/2007;10:04:45;26.4;WBGT Temp C;36.5;%RH C      ;34.4;TA Temp C  ;35.6;TG Temp C  ;22.5;WET Temp C ;17.3;DP Temp C  
93;19/05/2007;10:05:45;26.4;WBGT Temp C;36.3;%RH C      ;34.4;TA Temp C  ;35.6;TG Temp C  ;22.5;WET Temp C ;17.3;DP Temp C  
94;19/05/2007;10:06:45;26.4;WBGT Temp C;36.4;%RH C      ;34.4;TA Temp C  ;35.7;TG Temp C  ;22.5;WET Temp C ;17.3;DP Temp C  
95;19/05/2007;10:07:45;26.2;WBGT Temp C;36.1;%RH C      ;34.2;TA Temp C  ;35.7;TG Temp C  ;22.2;WET Temp C ;17;DP Temp C  
96;19/05/2007;10:08:45;26.3;WBGT Temp C;36;%RH C      ;34.4;TA Temp C  ;35.7;TG Temp C  ;22.4;WET Temp C ;17.2;DP Temp C  
97;19/05/2007;10:09:45;26.5;WBGT Temp C;36.2;%RH C      ;34.6;TA Temp C  ;35.8;TG Temp C  ;22.6;WET Temp C ;17.4;DP Temp C  
98;19/05/2007;10:10:45;26.5;WBGT Temp C;36.3;%RH C      ;34.5;TA Temp C  ;35.9;TG Temp C  ;22.5;WET Temp C ;17.3;DP Temp C  
99;19/05/2007;10:11:45;26.6;WBGT Temp C;36;%RH C      ;34.7;TA Temp C  ;36;TG Temp C  ;22.6;WET Temp C ;17.4;DP Temp C  
100;19/05/2007;10:12:45;26.7;WBGT Temp C;36;%RH C      ;34.8;TA Temp C  ;36.2;TG Temp C  ;22.7;WET Temp C ;17.5;DP Temp C  
101;19/05/2007;10:13:45;26.8;WBGT Temp C;35.8;%RH C      ;35;TA Temp C  ;36.4;TG Temp C  ;22.8;WET Temp C ;17.6;DP Temp C  
102;19/05/2007;10:14:45;26.8;WBGT Temp C;35.7;%RH C      ;34.9;TA Temp C  ;36.6;TG Temp C  ;22.7;WET Temp C ;17.4;DP Temp C  
103;19/05/2007;10:15:45;26.9;WBGT Temp C;35.8;%RH C      ;34.9;TA Temp C  ;36.6;TG Temp C  ;22.8;WET Temp C ;17.6;DP Temp C  
104;19/05/2007;10:16:45;26.9;WBGT Temp C;35.4;%RH C      ;35.2;TA Temp C  ;36.7;TG Temp C  ;22.8;WET Temp C ;17.5;DP Temp C  
105;19/05/2007;10:17:45;27;WBGT Temp C;35;%RH C      ;35.3;TA Temp C  ;36.8;TG Temp C  ;22.8;WET Temp C ;17.5;DP Temp C  
110;19/05/2007;10:20:45;26.8;WBGT Temp C;35.3;%RH C      ;35;TA Temp C  ;36.4;TG Temp C  ;22.7;WET Temp C ;17.4;DP Temp C  
111;19/05/2007;10:21:45;26.8;WBGT Temp C;34.8;%RH C      ;35.1;TA Temp C  ;36.5;TG Temp C  ;22.7;WET Temp C ;17.3;DP Temp C  
112;19/05/2007;10:22:45;26.9;WBGT Temp C;34.6;%RH C      ;35.3;TA Temp C  ;36.6;TG Temp C  ;22.8;WET Temp C ;17.4;DP Temp C  
113;19/05/2007;10:23:45;26.9;WBGT Temp C;34.5;%RH C      ;35.3;TA Temp C  ;36.8;TG Temp C  ;22.7;WET Temp C ;17.2;DP Temp C  
114;19/05/2007;10:24:45;26.8;WBGT Temp C;34.4;%RH C      ;35.2;TA Temp C  ;36.7;TG Temp C  ;22.6;WET Temp C ;17.1;DP Temp C  
115;19/05/2007;10:25:45;27;WBGT Temp C;34.6;%RH C      ;35.3;TA Temp C  ;36.9;TG Temp C  ;22.8;WET Temp C ;17.4;DP Temp C  
116;19/05/2007;10:26:45;27.1;WBGT Temp C;34.2;%RH C      ;35.7;TA Temp C  ;37;TG Temp C  ;22.9;WET Temp C ;17.4;DP Temp C  
117;19/05/2007;10:27:45;26.8;WBGT Temp C;33.8;%RH C      ;35.3;TA Temp C  ;36.9;TG Temp C  ;22.5;WET Temp C ;16.9;DP Temp C  
118;19/05/2007;10:28:45;26.7;WBGT Temp C;34.6;%RH C      ;35;TA Temp C  ;36.7;TG Temp C  ;22.5;WET Temp C ;17.1;DP Temp C  
119;19/05/2007;10:29:45;26.7;WBGT Temp C;34.5;%RH C      ;35;TA Temp C  ;36.6;TG Temp C  ;22.5;WET Temp C ;17;DP Temp C  
120;19/05/2007;10:30:45;26.6;WBGT Temp C;34.6;%RH C      ;34.9;TA Temp C  ;36.5;TG Temp C  ;22.4;WET Temp C ;16.9;DP Temp C  
121;19/05/2007;10:31:45;26.7;WBGT Temp C;34.7;%RH C      ;35.2;TA Temp C  ;36.5;TG Temp C  ;22.6;WET Temp C ;17.2;DP Temp C  
122;19/05/2007;10:32:45;26.9;WBGT Temp C;34;%RH C      ;35.5;TA Temp C  ;36.7;TG Temp C  ;22.7;WET Temp C ;17.2;DP Temp C  
123;19/05/2007;10:33:45;26.9;WBGT Temp C;33.9;%RH C      ;35.5;TA Temp C  ;36.8;TG Temp C  ;22.7;WET Temp C ;17.1;DP Temp C  
124;19/05/2007;10:34:45;27.1;WBGT Temp C;33.5;%RH C      ;35.9;TA Temp C  ;36.9;TG Temp C  ;22.9;WET Temp C ;17.4;DP Temp C  
125;19/05/2007;10:35:45;27;WBGT Temp C;32.7;%RH C      ;36;TA Temp C  ;37.1;TG Temp C  ;22.8;WET Temp C ;17;DP Temp C  
126;19/05/2007;10:36:45;26.9;WBGT Temp C;33.2;%RH C      ;35.6;TA Temp C  ;37.1;TG Temp C  ;22.6;WET Temp C ;16.9;DP Temp C  
127;19/05/2007;10:37:45;26.9;WBGT Temp C;33.3;%RH C      ;35.6;TA Temp C  ;37;TG Temp C  ;22.6;WET Temp C ;16.9;DP Temp C  
128;19/05/2007;10:38:45;27;WBGT Temp C;33.1;%RH C      ;35.9;TA Temp C  ;37.1;TG Temp C  ;22.8;WET Temp C ;17.1;DP Temp C  
129;19/05/2007;10:39:45;26.9;WBGT Temp C;32.9;%RH C      ;35.8;TA Temp C  ;37.2;TG Temp C  ;22.6;WET Temp C ;16.9;DP Temp C  
130;19/05/2007;10:40:45;26.9;WBGT Temp C;32.8;%RH C      ;35.7;TA Temp C  ;37.2;TG Temp C  ;22.5;WET Temp C ;16.8;DP Temp C  
131;19/05/2007;10:41:45;27;WBGT Temp C;32.8;%RH C      ;35.9;TA Temp C  ;37.3;TG Temp C  ;22.7;WET Temp C ;17;DP Temp C  
132;19/05/2007;10:42:45;27;WBGT Temp C;32.6;%RH C      ;36;TA Temp C  ;37.2;TG Temp C  ;22.7;WET Temp C ;16.9;DP Temp C  
133;19/05/2007;10:43:45;26.9;WBGT Temp C;32.1;%RH C      ;36;TA Temp C  ;37.1;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
134;19/05/2007;10:44:45;26.8;WBGT Temp C;32.8;%RH C      ;35.6;TA Temp C  ;36.9;TG Temp C  ;22.5;WET Temp C ;16.8;DP Temp C  
135;19/05/2007;10:45:45;26.9;WBGT Temp C;32.2;%RH C      ;36.1;TA Temp C  ;36.9;TG Temp C  ;22.7;WET Temp C ;16.8;DP Temp C  
136;19/05/2007;10:46:45;27;WBGT Temp C;32.5;%RH C      ;36.1;TA Temp C  ;37.1;TG Temp C  ;22.8;WET Temp C ;17.1;DP Temp C  
137;19/05/2007;10:47:45;27;WBGT Temp C;31.8;%RH C      ;36.2;TA Temp C  ;37.3;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
138;19/05/2007;10:48:45;27;WBGT Temp C;32;%RH C      ;36.1;TA Temp C  ;37.4;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
139;19/05/2007;10:49:45;27;WBGT Temp C;32.3;%RH C      ;35.9;TA Temp C  ;37.4;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
140;19/05/2007;10:50:45;27;WBGT Temp C;32.1;%RH C      ;35.9;TA Temp C  ;37.4;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
141;19/05/2007;10:51:45;26.9;WBGT Temp C;32.1;%RH C      ;35.9;TA Temp C  ;37.3;TG Temp C  ;22.5;WET Temp C ;16.7;DP Temp C  
142;19/05/2007;10:52:45;27;WBGT Temp C;32.3;%RH C      ;35.9;TA Temp C  ;37.3;TG Temp C  ;22.6;WET Temp C ;16.8;DP Temp C  
143;19/05/2007;10:53:45;27.1;WBGT Temp C;32;%RH C      ;36.3;TA Temp C  ;37.4;TG Temp C  ;22.8;WET Temp C ;16.9;DP Temp C  
144;19/05/2007;10:54:45;27.1;WBGT Temp C;31.5;%RH C      ;36.3;TA Temp C  ;37.7;TG Temp C  ;22.6;WET Temp C ;16.7;DP Temp C  
145;19/05/2007;10:55:45;27.2;WBGT Temp C;31.4;%RH C      ;36.4;TA Temp C  ;37.7;TG Temp C  ;22.7;WET Temp C ;16.7;DP Temp C  
146;19/05/2007;10:56:45;27.2;WBGT Temp C;31.3;%RH C      ;36.4;TA Temp C  ;37.8;TG Temp C  ;22.7;WET Temp C ;16.6;DP Temp C  
147;19/05/2007;10:57:45;27.3;WBGT Temp C;30.9;%RH C      ;36.7;TA Temp C  ;37.9;TG Temp C  ;22.8;WET Temp C ;16.7;DP Temp C  
148;19/05/2007;10:58:45;27.3;WBGT Temp C;30.4;%RH C      ;36.9;TA Temp C  ;38.1;TG Temp C  ;22.8;WET Temp C ;16.6;DP Temp C  
149;19/05/2007;10:59:45;27.4;WBGT Temp C;31.2;%RH C      ;36.6;TA Temp C  ;37.9;TG Temp C  ;22.9;WET Temp C ;16.9;DP Temp C  
150;19/05/2007;11:00:45;27.3;WBGT Temp C;30.7;%RH C      ;36.8;TA Temp C  ;38;TG Temp C  ;22.8;WET Temp C ;16.7;DP Temp C  
151;19/05/2007;11:01:45;27.4;WBGT Temp C;31.1;%RH C      ;36.8;TA Temp C  ;38;TG Temp C  ;22.9;WET Temp C ;16.9;DP Temp C  
152;19/05/2007;11:02:45;27.3;WBGT Temp C;30.9;%RH C      ;36.8;TA Temp C  ;38;TG Temp C  ;22.8;WET Temp C ;16.8;DP Temp C  
153;19/05/2007;11:03:45;27.4;WBGT Temp C;31;%RH C      ;36.8;TA Temp C  ;37.9;TG Temp C  ;22.9;WET Temp C ;16.8;DP Temp C  
154;19/05/2007;11:04:45;27.5;WBGT Temp C;31.3;%RH C      ;36.9;TA Temp C  ;38.1;TG Temp C  ;23;WET Temp C ;17.1;DP Temp C  
155;19/05/2007;11:05:45;27.6;WBGT Temp C;30.5;%RH C      ;37.3;TA Temp C  ;38.3;TG Temp C  ;23.1;WET Temp C ;17;DP Temp C  
156;19/05/2007;11:06:45;27.4;WBGT Temp C;31.1;%RH C      ;36.6;TA Temp C  ;38.2;TG Temp C  ;22.8;WET Temp C ;16.7;DP Temp C  
157;19/05/2007;11:07:45;27.4;WBGT Temp C;31;%RH C      ;36.8;TA Temp C  ;38.1;TG Temp C  ;22.9;WET Temp C ;16.8;DP Temp C  
158;19/05/2007;11:08:45;27.5;WBGT Temp C;30.4;%RH C      ;37;TA Temp C  ;38.3;TG Temp C  ;22.9;WET Temp C ;16.7;DP Temp C  
159;19/05/2007;11:09:45;27.4;WBGT Temp C;30.6;%RH C      ;36.8;TA Temp C  ;38.4;TG Temp C  ;22.8;WET Temp C ;16.6;DP Temp C  
160;19/05/2007;11:10:45;27.2;WBGT Temp C;31.3;%RH C      ;36.4;TA Temp C  ;38;TG Temp C  ;22.7;WET Temp C ;16.7;DP Temp C  
161;19/05/2007;11:11:45;27.3;WBGT Temp C;31.3;%RH C      ;36.6;TA Temp C  ;37.8;TG Temp C  ;22.8;WET Temp C ;16.8;DP Temp C  
